Date,age group,one dose cumulative
2021-09-15,40-49yrs,9881
2021-09-15,50-59yrs,13394
2021-09-15,60-69yrs,17657
2021-09-15,70-79yrs,12784
2021-09-15,80+,7640
2021-09-16,12-17yrs,4846
2021-09-16,18-29yrs,11281
2021-09-16,30-39yrs,9859
2021-09-16,40-49yrs,9937
2021-09-16,50-59yrs,13425
2021-09-16,60-69yrs,17684
2021-09-16,70-79yrs,12794
2021-09-16,80+,7644
2021-09-17,12-17yrs,4858
2021-09-17,18-29yrs,11306
2021-09-17,30-39yrs,9878
2021-09-17,40-49yrs,9955
2021-09-17,50-59yrs,13440
2021-09-17,60-69yrs,17689
2021-09-17,70-79yrs,12793
2021-09-17,80+,7646
2021-09-18,12-17yrs,4880
2021-09-18,18-29yrs,11337
2021-09-18,30-39yrs,9910
2021-09-18,40-49yrs,9985
2021-09-18,50-59yrs,13459
2021-09-18,60-69yrs,17700
2021-09-18,70-79yrs,12800
2021-09-18,80+,7651
2021-09-19,12-17yrs,4901
2021-09-19,18-29yrs,11376
2021-09-19,30-39yrs,9931
2021-09-19,40-49yrs,10003
2021-09-19,50-59yrs,13477
2021-09-19,60-69yrs,17709
2021-09-19,70-79yrs,12804
2021-09-19,80+,7651
2021-09-20,12-17yrs,4902
2021-09-20,18-29yrs,11381
2021-09-20,30-39yrs,9934
2021-09-20,40-49yrs,10005
2021-09-20,50-59yrs,13482
2021-09-20,60-69yrs,17710
2021-09-20,70-79yrs,12804
2021-09-20,80+,7651
2021-09-21,12-17yrs,4911
2021-09-21,18-29yrs,11414
2021-09-21,30-39yrs,9946
2021-09-21,40-49yrs,10026
2021-09-21,50-59yrs,13497
2021-09-21,60-69yrs,17713
2021-09-21,70-79yrs,12805
2021-09-21,80+,7651
2021-09-22,12-17yrs,4934
2021-09-22,18-29yrs,11481
2021-09-22,30-39yrs,10000
2021-09-22,40-49yrs,10049
2021-09-22,50-59yrs,13517
2021-09-22,60-69yrs,17726
2021-09-22,70-79yrs,12807
2021-09-22,80+,7651
2021-09-23,12-17yrs,4942
2021-09-23,18-29yrs,11530
2021-09-23,30-39yrs,10039
2021-09-23,40-49yrs,10076
2021-09-23,50-59yrs,13537
2021-09-23,60-69yrs,17736
2021-09-23,70-79yrs,12811
2021-09-23,80+,7653
2021-09-24,12-17yrs,4970
2021-09-24,18-29yrs,11574
2021-09-24,30-39yrs,10069
2021-09-24,40-49yrs,10102
2021-09-24,50-59yrs,13557
2021-09-24,60-69yrs,17741
2021-09-24,70-79yrs,12817
2021-09-24,80+,7655
2021-09-25,12-17yrs,4989
2021-09-25,18-29yrs,11623
2021-09-25,30-39yrs,10100
2021-09-25,40-49yrs,10120
2021-09-25,50-59yrs,13578
2021-09-25,60-69yrs,17754
2021-09-25,70-79yrs,12823
2021-09-25,80+,7656
2021-09-26,12-17yrs,4992
2021-09-26,18-29yrs,11645
2021-09-26,30-39yrs,10111
2021-09-26,40-49yrs,10130
2021-09-26,50-59yrs,13588
2021-09-26,60-69yrs,17759
2021-09-26,70-79yrs,12827
2021-09-26,80+,7658
2021-09-27,12-17yrs,4994
2021-09-27,18-29yrs,11653
2021-09-27,30-39yrs,10117
2021-09-27,40-49yrs,10136
2021-09-27,50-59yrs,13593
2021-09-27,60-69yrs,17763
2021-09-27,70-79yrs,12829
2021-09-27,80+,7659
2021-09-28,12-17yrs,4996
2021-09-28,18-29yrs,11666
2021-09-28,30-39yrs,10137
2021-09-28,40-49yrs,10157
2021-09-28,50-59yrs,13598
2021-09-28,60-69yrs,17773
2021-09-28,70-79yrs,12832
2021-09-28,80+,7658
2021-09-29,12-17yrs,5011
2021-09-29,18-29yrs,11692
2021-09-29,30-39yrs,10153
2021-09-29,40-49yrs,10176
2021-09-29,50-59yrs,13614
2021-09-29,60-69yrs,17790
2021-09-29,70-79yrs,12840
2021-09-29,80+,7659
2021-09-30,12-17yrs,5039
2021-09-30,18-29yrs,11731
2021-09-30,30-39yrs,10201
2021-09-30,40-49yrs,10211
2021-09-30,50-59yrs,13640
2021-09-30,60-69yrs,17807
2021-09-30,70-79yrs,12844
2021-09-30,80+,7661
2021-10-01,12-17yrs,5046
2021-10-01,18-29yrs,11748
2021-10-01,30-39yrs,10211
2021-10-01,40-49yrs,10222
2021-10-01,50-59yrs,13656
2021-10-01,60-69yrs,17815
2021-10-01,70-79yrs,12851
2021-10-01,80+,7662
2021-10-02,12-17yrs,5078
2021-10-02,18-29yrs,11799
2021-10-02,30-39yrs,10254
2021-10-02,40-49yrs,10247
2021-10-02,50-59yrs,13679
2021-10-02,60-69yrs,17830
2021-10-02,70-79yrs,12853
2021-10-02,80+,7667
2021-10-03,12-17yrs,5081
2021-10-03,18-29yrs,11812
2021-10-03,30-39yrs,10260
2021-10-03,40-49yrs,10253
2021-10-03,50-59yrs,13686
2021-10-03,60-69yrs,17836
2021-10-03,70-79yrs,12855
2021-10-03,80+,7668
2021-10-04,12-17yrs,5086
2021-10-04,18-29yrs,11820
2021-10-04,30-39yrs,10266
2021-10-04,40-49yrs,10258
2021-10-04,50-59yrs,13690
2021-10-04,60-69yrs,17840
2021-10-04,70-79yrs,12856
2021-10-04,80+,7668
2021-10-05,12-17yrs,5088
2021-10-05,18-29yrs,11837
2021-10-05,30-39yrs,10283
2021-10-05,40-49yrs,10268
2021-10-05,50-59yrs,13696
2021-10-05,60-69yrs,17843
2021-10-05,70-79yrs,12858
2021-10-05,80+,7669
2021-10-06,12-17yrs,5092
2021-10-06,18-29yrs,11858
2021-10-06,30-39yrs,10297
2021-10-06,40-49yrs,10284
2021-10-06,50-59yrs,13708
2021-10-06,60-69yrs,17852
2021-10-06,70-79yrs,12860
2021-10-06,80+,7670
2021-10-07,12-17yrs,5102
2021-10-07,18-29yrs,11883
2021-10-07,30-39yrs,10318
2021-10-07,40-49yrs,10301
2021-10-07,50-59yrs,13716
2021-10-07,60-69yrs,17861
2021-10-07,70-79yrs,12864
2021-10-07,80+,7673
2021-10-08,12-17yrs,5108
2021-10-08,18-29yrs,11917
2021-10-08,30-39yrs,10339
2021-10-08,40-49yrs,10315
2021-10-08,50-59yrs,13731
2021-10-08,60-69yrs,17868
2021-10-08,70-79yrs,12867
2021-10-08,80+,7673
2021-10-09,12-17yrs,5119
2021-10-09,18-29yrs,11951
2021-10-09,30-39yrs,10377
