Date,age group,one dose cumulative
2021-09-17,30-39yrs,11320
2021-09-17,40-49yrs,11108
2021-09-17,50-59yrs,13914
2021-09-17,60-69yrs,17928
2021-09-17,70-79yrs,13012
2021-09-17,80+,7373
2021-09-18,12-17yrs,5636
2021-09-18,18-29yrs,12780
2021-09-18,30-39yrs,11381
2021-09-18,40-49yrs,11163
2021-09-18,50-59yrs,13941
2021-09-18,60-69yrs,17947
2021-09-18,70-79yrs,13018
2021-09-18,80+,7373
2021-09-19,12-17yrs,5640
2021-09-19,18-29yrs,12794
2021-09-19,30-39yrs,11392
2021-09-19,40-49yrs,11173
2021-09-19,50-59yrs,13950
2021-09-19,60-69yrs,17947
2021-09-19,70-79yrs,13018
2021-09-19,80+,7373
2021-09-20,12-17yrs,5640
2021-09-20,18-29yrs,12809
2021-09-20,30-39yrs,11399
2021-09-20,40-49yrs,11173
2021-09-20,50-59yrs,13958
2021-09-20,60-69yrs,17948
2021-09-20,70-79yrs,13020
2021-09-20,80+,7373
2021-09-21,12-17yrs,5642
2021-09-21,18-29yrs,12831
2021-09-21,30-39yrs,11421
2021-09-21,40-49yrs,11185
2021-09-21,50-59yrs,13964
2021-09-21,60-69yrs,17953
2021-09-21,70-79yrs,13026
2021-09-21,80+,7373
2021-09-22,12-17yrs,5674
2021-09-22,18-29yrs,12911
2021-09-22,30-39yrs,11485
2021-09-22,40-49yrs,11230
2021-09-22,50-59yrs,14007
2021-09-22,60-69yrs,17981
2021-09-22,70-79yrs,13035
2021-09-22,80+,7377
2021-09-23,12-17yrs,5720
2021-09-23,18-29yrs,12966
2021-09-23,30-39yrs,11531
2021-09-23,40-49yrs,11269
2021-09-23,50-59yrs,14025
2021-09-23,60-69yrs,17992
2021-09-23,70-79yrs,13042
2021-09-23,80+,7377
2021-09-24,12-17yrs,5758
2021-09-24,18-29yrs,13031
2021-09-24,30-39yrs,11586
2021-09-24,40-49yrs,11314
2021-09-24,50-59yrs,14045
2021-09-24,60-69yrs,18009
2021-09-24,70-79yrs,13051
2021-09-24,80+,7378
2021-09-25,12-17yrs,5772
2021-09-25,18-29yrs,13058
2021-09-25,30-39yrs,11614
2021-09-25,40-49yrs,11335
2021-09-25,50-59yrs,14055
2021-09-25,60-69yrs,18022
2021-09-25,70-79yrs,13058
2021-09-25,80+,7379
2021-09-26,12-17yrs,5792
2021-09-26,18-29yrs,13088
2021-09-26,30-39yrs,11639
2021-09-26,40-49yrs,11354
2021-09-26,50-59yrs,14067
2021-09-26,60-69yrs,18030
2021-09-26,70-79yrs,13058
2021-09-26,80+,7379
2021-09-27,12-17yrs,5795
2021-09-27,18-29yrs,13090
2021-09-27,30-39yrs,11642
2021-09-27,40-49yrs,11355
2021-09-27,50-59yrs,14068
2021-09-27,60-69yrs,18030
2021-09-27,70-79yrs,13058
2021-09-27,80+,7379
2021-09-28,12-17yrs,5799
2021-09-28,18-29yrs,13114
2021-09-28,30-39yrs,11658
2021-09-28,40-49yrs,11360
2021-09-28,50-59yrs,14077
2021-09-28,60-69yrs,18036
2021-09-28,70-79yrs,13067
2021-09-28,80+,7379
2021-09-29,12-17yrs,5827
2021-09-29,18-29yrs,13196
2021-09-29,30-39yrs,11713
2021-09-29,40-49yrs,11393
2021-09-29,50-59yrs,14108
2021-09-29,60-69yrs,18054
2021-09-29,70-79yrs,13072
2021-09-29,80+,7380
2021-09-30,12-17yrs,5846
2021-09-30,18-29yrs,13223
2021-09-30,30-39yrs,11736
2021-09-30,40-49yrs,11415
2021-09-30,50-59yrs,14125
2021-09-30,60-69yrs,18062
2021-09-30,70-79yrs,13070
2021-09-30,80+,7381
2021-10-01,12-17yrs,5848
2021-10-01,18-29yrs,13237
2021-10-01,30-39yrs,11749
2021-10-01,40-49yrs,11424
2021-10-01,50-59yrs,14132
2021-10-01,60-69yrs,18065
2021-10-01,70-79yrs,13070
2021-10-01,80+,7383
2021-10-02,12-17yrs,5866
2021-10-02,18-29yrs,13296
2021-10-02,30-39yrs,11805
2021-10-02,40-49yrs,11455
2021-10-02,50-59yrs,14149
2021-10-02,60-69yrs,18082
2021-10-02,70-79yrs,13075
2021-10-02,80+,7385
2021-10-03,12-17yrs,5869
2021-10-03,18-29yrs,13305
2021-10-03,30-39yrs,11813
2021-10-03,40-49yrs,11455
2021-10-03,50-59yrs,14152
2021-10-03,60-69yrs,18082
2021-10-03,70-79yrs,13075
2021-10-03,80+,7385
2021-10-04,12-17yrs,5875
2021-10-04,18-29yrs,13316
2021-10-04,30-39yrs,11819
2021-10-04,40-49yrs,11457
2021-10-04,50-59yrs,14158
2021-10-04,60-69yrs,18087
2021-10-04,70-79yrs,13075
2021-10-04,80+,7385
2021-10-05,12-17yrs,5878
2021-10-05,18-29yrs,13326
2021-10-05,30-39yrs,11833
2021-10-05,40-49yrs,11465
2021-10-05,50-59yrs,14162
2021-10-05,60-69yrs,18092
2021-10-05,70-79yrs,13088
2021-10-05,80+,7386
2021-10-06,12-17yrs,5907
2021-10-06,18-29yrs,13373
2021-10-06,30-39yrs,11877
2021-10-06,40-49yrs,11492
2021-10-06,50-59yrs,14181
2021-10-06,60-69yrs,18104
2021-10-06,70-79yrs,13093
2021-10-06,80+,7388
2021-10-07,12-17yrs,5917
2021-10-07,18-29yrs,13397
2021-10-07,30-39yrs,11901
2021-10-07,40-49yrs,11502
2021-10-07,50-59yrs,14189
2021-10-07,60-69yrs,18111
2021-10-07,70-79yrs,13094
2021-10-07,80+,7388
2021-10-08,12-17yrs,5930
2021-10-08,18-29yrs,13418
2021-10-08,30-39yrs,11930
2021-10-08,40-49yrs,11526
2021-10-08,50-59yrs,14196
2021-10-08,60-69yrs,18118
2021-10-08,70-79yrs,13096
2021-10-08,80+,7390
2021-10-09,12-17yrs,5933
2021-10-09,18-29yrs,13439
2021-10-09,30-39yrs,11946
2021-10-09,40-49yrs,11539
2021-10-09,50-59yrs,14210
2021-10-09,60-69yrs,18121
2021-10-09,70-79yrs,13099
2021-10-09,80+,7391
2021-10-10,12-17yrs,5940
2021-10-10,18-29yrs,13464
2021-10-10,30-39yrs,11967
2021-10-10,40-49yrs,11554
2021-10-10,50-59yrs,14220
2021-10-10,60-69yrs,18124
2021-10-10,70-79yrs,13100
2021-10-10,80+,7391
2021-10-11,12-17yrs,5944
2021-10-11,18-29yrs,13466
2021-10-11,30-39yrs,11978
2021-10-11,40-49yrs,11558
2021-10-11,50-59yrs,14221
2021-10-11,60-69yrs,18126
2021-10-11,70-79yrs,13100
2021-10-11,80+,7391
2021-10-12,12-17yrs,5945
2021-10-12,18-29yrs,13466
2021-10-12,30-39yrs,11978
2021-10-12,40-49yrs,11558
2021-10-12,50-59yrs,14222
2021-10-12,60-69yrs,18127
2021-10-12,70-79yrs,13100
2021-10-12,80+,7391
2021-10-13,12-17yrs,5955
2021-10-13,18-29yrs,13505
2021-10-13,30-39yrs,12021
2021-10-13,40-49yrs,11574
2021-10-13,50-59yrs,14234
2021-10-13,60-69yrs,18137
2021-10-13,70-79yrs,13103
2021-10-13,80+,7391
2021-10-14,12-17yrs,5965
2021-10-14,18-29yrs,13520
2021-10-14,30-39yrs,12044
2021-10-14,40-49yrs,11586
2021-10-14,50-59yrs,14244
2021-10-14,60-69yrs,18142
2021-10-14,70-79yrs,13103
2021-10-14,80+,7393
2021-10-15,12-17yrs,5977
2021-10-15,18-29yrs,13564
2021-10-15,30-39yrs,12077
2021-10-15,40-49yrs,11598
2021-10-15,50-59yrs,14264
2021-10-15,60-69yrs,18152
2021-10-15,70-79yrs,13106
2021-10-15,80+,7395
2021-10-16,12-17yrs,5980
2021-10-16,18-29yrs,13576
2021-10-16,30-39yrs,12091
2021-10-16,40-49yrs,11605
2021-10-16,50-59yrs,14267
2021-10-16,60-69yrs,18156
2021-10-16,70-79yrs,13107
2021-10-16,80+,7396
2021-10-17,12-17yrs,5990
2021-10-17,18-29yrs,13598
2021-10-17,30-39yrs,12106
2021-10-17,40-49yrs,11625
2021-10-17,50-59yrs,14278
2021-10-17,60-69yrs,18163
2021-10-17,70-79yrs,13108
2021-10-17,80+,7397
2021-10-18,12-17yrs,5991
2021-10-18,18-29yrs,13602
2021-10-18,30-39yrs,12107
2021-10-18,40-49yrs,11627
2021-10-18,50-59yrs,14279
2021-10-18,60-69yrs,18163
2021-10-18,70-79yrs,13108
2021-10-18,80+,7397
2021-10-19,12-17yrs,5993
2021-10-19,18-29yrs,13613
2021-10-19,30-39yrs,12118
2021-10-19,40-49yrs,11631
2021-10-19,50-59yrs,14282
2021-10-19,60-69yrs,18168
2021-10-19,70-79yrs,13111
2021-10-19,80+,7397
2021-10-20,12-17yrs,6007
2021-10-20,18-29yrs,13638
2021-10-20,30-39yrs,12135
2021-10-20,40-49yrs,11652
2021-10-20,50-59yrs,14299
2021-10-20,60-69yrs,18180
2021-10-20,70-79yrs,13116
2021-10-20,80+,7397
2021-10-21,12-17yrs,6012
2021-10-21,18-29yrs,13652
2021-10-21,30-39yrs,12155
2021-10-21,40-49yrs,11664
2021-10-21,50-59yrs,14305
2021-10-21,60-69yrs,18182
2021-10-21,70-79yrs,13116
2021-10-21,80+,7398
2021-10-22,12-17yrs,6032
2021-10-22,18-29yrs,13689
2021-10-22,30-39yrs,12188
2021-10-22,40-49yrs,11693
2021-10-22,50-59yrs,14324
2021-10-22,60-69yrs,18188
2021-10-22,70-79yrs,13119
2021-10-22,80+,7399
2021-10-23,12-17yrs,6033
2021-10-23,18-29yrs,13700
2021-10-23,30-39yrs,12194
2021-10-23,40-49yrs,11698
2021-10-23,50-59yrs,14329
2021-10-23,60-69yrs,18197
2021-10-23,70-79yrs,13121
2021-10-23,80+,7399
2021-10-24,12-17yrs,6048
2021-10-24,18-29yrs,13716
2021-10-24,30-39yrs,12203
2021-10-24,40-49yrs,11711
2021-10-24,50-59yrs,14334
2021-10-24,60-69yrs,18202
2021-10-24,70-79yrs,13122
2021-10-24,80+,7399
2021-10-25,12-17yrs,6048
2021-10-25,18-29yrs,13718
2021-10-25,30-39yrs,12205
2021-10-25,40-49yrs,11716
2021-10-25,50-59yrs,14334
2021-10-25,60-69yrs,18202
2021-10-25,70-79yrs,13122
2021-10-25,80+,7399
2021-10-26,12-17yrs,6050
2021-10-26,18-29yrs,13724
2021-10-26,30-39yrs,12211
2021-10-26,40-49yrs,11723
2021-10-26,50-59yrs,14337
2021-10-26,60-69yrs,18204
2021-10-26,70-79yrs,13120
2021-10-26,80+,7399
2021-10-27,12-17yrs,6064
2021-10-27,18-29yrs,13765
2021-10-27,30-39yrs,12240
2021-10-27,40-49yrs,11737
2021-10-27,50-59yrs,14346
2021-10-27,60-69yrs,18205
2021-10-27,70-79yrs,13122
2021-10-27,80+,7403
2021-10-28,12-17yrs,6077
2021-10-28,18-29yrs,13778
2021-10-28,30-39yrs,12253
2021-10-28,40-49yrs,11746
2021-10-28,50-59yrs,14354
2021-10-28,60-69yrs,18209
2021-10-28,70-79yrs,13123
2021-10-28,80+,7403
2021-10-29,12-17yrs,6106
2021-10-29,18-29yrs,13811
2021-10-29,30-39yrs,12275
2021-10-29,40-49yrs,11751
2021-10-29,50-59yrs,14362
2021-10-29,60-69yrs,18215
2021-10-29,70-79yrs,13124
2021-10-29,80+,7401
2021-10-30,12-17yrs,6126
2021-10-30,18-29yrs,13828
2021-10-30,30-39yrs,12289
2021-10-30,40-49yrs,11758
2021-10-30,50-59yrs,14375
2021-10-30,60-69yrs,18221
2021-10-30,70-79yrs,13127
2021-10-30,80+,7402
2021-10-31,12-17yrs,6147
2021-10-31,18-29yrs,13840
2021-10-31,30-39yrs,12305
2021-10-31,40-49yrs,11769
2021-10-31,50-59yrs,14379
2021-10-31,60-69yrs,18227
2021-10-31,70-79yrs,13127
2021-10-31,80+,7402
2021-11-01,12-17yrs,6157
2021-11-01,18-29yrs,13844
2021-11-01,30-39yrs,12312
2021-11-01,40-49yrs,11771
2021-11-01,50-59yrs,14384
2021-11-01,60-69yrs,18230
2021-11-01,70-79yrs,13127
2021-11-01,80+,7402
2021-11-02,12-17yrs,6168
2021-11-02,18-29yrs,13857
2021-11-02,30-39yrs,12324
2021-11-02,40-49yrs,11774
2021-11-02,50-59yrs,14397
2021-11-02,60-69yrs,18235
2021-11-02,70-79yrs,13130
2021-11-02,80+,7401
2021-11-03,12-17yrs,6176
2021-11-03,18-29yrs,13865
2021-11-03,30-39yrs,12328
2021-11-03,40-49yrs,11776
2021-11-03,50-59yrs,14401
2021-11-03,60-69yrs,18237
2021-11-03,70-79yrs,13131
2021-11-03,80+,7405
2021-11-04,12-17yrs,6185
2021-11-04,18-29yrs,13881
2021-11-04,30-39yrs,12338
2021-11-04,40-49yrs,11783
2021-11-04,50-59yrs,14410
2021-11-04,60-69yrs,18238
2021-11-04,70-79yrs,13131
2021-11-04,80+,7406
2021-11-05,12-17yrs,6189
2021-11-05,18-29yrs,13888
2021-11-05,30-39yrs,12342
2021-11-05,40-49yrs,11785
2021-11-05,50-59yrs,14413
2021-11-05,60-69yrs,18244
2021-11-05,70-79yrs,13136
2021-11-05,80+,7408
2021-11-06,12-17yrs,6199
2021-11-06,18-29yrs,13891
2021-11-06,30-39yrs,12351
2021-11-06,40-49yrs,11793
2021-11-06,50-59yrs,14419
2021-11-06,60-69yrs,18252
2021-11-06,70-79yrs,13136
2021-11-06,80+,7409
2021-11-07,12-17yrs,6201
2021-11-07,18-29yrs,13893
2021-11-07,30-39yrs,12356
2021-11-07,40-49yrs,11794
2021-11-07,50-59yrs,14421
2021-11-07,60-69yrs,18252
2021-11-07,70-79yrs,13138
2021-11-07,80+,7409
2021-11-08,12-17yrs,6222
2021-11-08,18-29yrs,13907
2021-11-08,30-39yrs,12367
2021-11-08,40-49yrs,11804
