Date,age group,one dose cumulative
2021-09-24,40-49yrs,121878
2021-09-24,50-59yrs,129901
2021-09-24,60-69yrs,112287
2021-09-24,70-79yrs,74581
2021-09-24,80+,43988
2021-09-25,12-17yrs,61006
2021-09-25,18-29yrs,148687
2021-09-25,30-39yrs,126410
2021-09-25,40-49yrs,122049
2021-09-25,50-59yrs,130020
2021-09-25,60-69yrs,112317
2021-09-25,70-79yrs,74582
2021-09-25,80+,44000
2021-09-26,12-17yrs,61115
2021-09-26,18-29yrs,148908
2021-09-26,30-39yrs,126527
2021-09-26,40-49yrs,122134
2021-09-26,50-59yrs,130071
2021-09-26,60-69yrs,112279
2021-09-26,70-79yrs,74544
2021-09-26,80+,44000
2021-09-27,12-17yrs,61143
2021-09-27,18-29yrs,148996
2021-09-27,30-39yrs,126601
2021-09-27,40-49yrs,122171
2021-09-27,50-59yrs,130107
2021-09-27,60-69yrs,112297
2021-09-27,70-79yrs,74552
2021-09-27,80+,44004
2021-09-28,12-17yrs,61205
2021-09-28,18-29yrs,149193
2021-09-28,30-39yrs,126730
2021-09-28,40-49yrs,122254
2021-09-28,50-59yrs,130170
2021-09-28,60-69yrs,112312
2021-09-28,70-79yrs,74554
2021-09-28,80+,44008
2021-09-29,12-17yrs,61313
2021-09-29,18-29yrs,149528
2021-09-29,30-39yrs,126941
2021-09-29,40-49yrs,122399
2021-09-29,50-59yrs,130265
2021-09-29,60-69yrs,112332
2021-09-29,70-79yrs,74562
2021-09-29,80+,44025
2021-09-30,12-17yrs,61399
2021-09-30,18-29yrs,149718
2021-09-30,30-39yrs,127102
2021-09-30,40-49yrs,122496
2021-09-30,50-59yrs,130289
2021-09-30,60-69yrs,112305
2021-09-30,70-79yrs,74514
2021-09-30,80+,44036
2021-10-01,12-17yrs,61494
2021-10-01,18-29yrs,149983
2021-10-01,30-39yrs,127240
2021-10-01,40-49yrs,122562
2021-10-01,50-59yrs,130298
2021-10-01,60-69yrs,112338
2021-10-01,70-79yrs,74512
2021-10-01,80+,44034
2021-10-02,12-17yrs,61593
2021-10-02,18-29yrs,150283
2021-10-02,30-39yrs,127418
2021-10-02,40-49yrs,122664
2021-10-02,50-59yrs,130378
2021-10-02,60-69yrs,112380
2021-10-02,70-79yrs,74532
2021-10-02,80+,44046
2021-10-03,12-17yrs,61637
2021-10-03,18-29yrs,150388
2021-10-03,30-39yrs,127458
2021-10-03,40-49yrs,122658
2021-10-03,50-59yrs,130353
2021-10-03,60-69yrs,112356
