Date,age group,one dose cumulative
2021-09-12,80+,3713
2021-09-13,12-17yrs,4067
2021-09-13,18-29yrs,8962
2021-09-13,30-39yrs,7312
2021-09-13,40-49yrs,7643
2021-09-13,50-59yrs,10022
2021-09-13,60-69yrs,10968
2021-09-13,70-79yrs,6678
2021-09-13,80+,3713
2021-09-14,12-17yrs,4093
2021-09-14,18-29yrs,9005
2021-09-14,30-39yrs,7352
2021-09-14,40-49yrs,7665
2021-09-14,50-59yrs,10037
2021-09-14,60-69yrs,10982
2021-09-14,70-79yrs,6684
2021-09-14,80+,3714
2021-09-15,12-17yrs,4141
2021-09-15,18-29yrs,9053
2021-09-15,30-39yrs,7397
2021-09-15,40-49yrs,7691
2021-09-15,50-59yrs,10054
2021-09-15,60-69yrs,10996
2021-09-15,70-79yrs,6687
2021-09-15,80+,3713
2021-09-16,12-17yrs,4170
2021-09-16,18-29yrs,9090
2021-09-16,30-39yrs,7428
2021-09-16,40-49yrs,7709
2021-09-16,50-59yrs,10070
2021-09-16,60-69yrs,11011
2021-09-16,70-79yrs,6689
2021-09-16,80+,3716
2021-09-17,12-17yrs,4217
2021-09-17,18-29yrs,9130
2021-09-17,30-39yrs,7469
2021-09-17,40-49yrs,7743
2021-09-17,50-59yrs,10089
2021-09-17,60-69yrs,11041
2021-09-17,70-79yrs,6697
2021-09-17,80+,3721
2021-09-18,12-17yrs,4245
2021-09-18,18-29yrs,9182
2021-09-18,30-39yrs,7513
2021-09-18,40-49yrs,7778
2021-09-18,50-59yrs,10117
2021-09-18,60-69yrs,11066
2021-09-18,70-79yrs,6711
2021-09-18,80+,3723
2021-09-19,12-17yrs,4254
2021-09-19,18-29yrs,9192
2021-09-19,30-39yrs,7520
2021-09-19,40-49yrs,7786
2021-09-19,50-59yrs,10126
2021-09-19,60-69yrs,11070
2021-09-19,70-79yrs,6713
2021-09-19,80+,3723
2021-09-20,12-17yrs,4260
2021-09-20,18-29yrs,9211
2021-09-20,30-39yrs,7532
2021-09-20,40-49yrs,7796
2021-09-20,50-59yrs,10130
2021-09-20,60-69yrs,11072
2021-09-20,70-79yrs,6713
2021-09-20,80+,3724
2021-09-21,12-17yrs,4263
2021-09-21,18-29yrs,9234
2021-09-21,30-39yrs,7553
2021-09-21,40-49yrs,7812
2021-09-21,50-59yrs,10152
2021-09-21,60-69yrs,11086
2021-09-21,70-79yrs,6721
2021-09-21,80+,3726
2021-09-22,12-17yrs,4282
2021-09-22,18-29yrs,9286
2021-09-22,30-39yrs,7613
2021-09-22,40-49yrs,7844
2021-09-22,50-59yrs,10175
2021-09-22,60-69yrs,11093
2021-09-22,70-79yrs,6724
2021-09-22,80+,3726
2021-09-23,12-17yrs,4297
2021-09-23,18-29yrs,9330
2021-09-23,30-39yrs,7650
2021-09-23,40-49yrs,7867
2021-09-23,50-59yrs,10187
2021-09-23,60-69yrs,11105
2021-09-23,70-79yrs,6729
2021-09-23,80+,3729
2021-09-24,12-17yrs,4325
2021-09-24,18-29yrs,9382
2021-09-24,30-39yrs,7719
2021-09-24,40-49yrs,7915
2021-09-24,50-59yrs,10222
2021-09-24,60-69yrs,11124
2021-09-24,70-79yrs,6741
2021-09-24,80+,3732
2021-09-25,12-17yrs,4343
2021-09-25,18-29yrs,9429
2021-09-25,30-39yrs,7766
2021-09-25,40-49yrs,7937
2021-09-25,50-59yrs,10237
2021-09-25,60-69yrs,11137
2021-09-25,70-79yrs,6746
2021-09-25,80+,3736
2021-09-26,12-17yrs,4347
2021-09-26,18-29yrs,9447
2021-09-26,30-39yrs,7774
2021-09-26,40-49yrs,7941
2021-09-26,50-59yrs,10240
2021-09-26,60-69yrs,11138
2021-09-26,70-79yrs,6747
2021-09-26,80+,3736
2021-09-27,12-17yrs,4353
2021-09-27,18-29yrs,9459
2021-09-27,30-39yrs,7782
2021-09-27,40-49yrs,7954
2021-09-27,50-59yrs,10242
2021-09-27,60-69yrs,11138
2021-09-27,70-79yrs,6748
2021-09-27,80+,3736
2021-09-28,12-17yrs,4364
2021-09-28,18-29yrs,9496
2021-09-28,30-39yrs,7802
2021-09-28,40-49yrs,7967
2021-09-28,50-59yrs,10258
2021-09-28,60-69yrs,11141
2021-09-28,70-79yrs,6752
