Date,age group,one dose cumulative
2021-10-03,12-17yrs,22069
2021-10-03,18-29yrs,55710
2021-10-03,30-39yrs,45818
2021-10-03,40-49yrs,46207
2021-10-03,50-59yrs,58366
2021-10-03,60-69yrs,62919
2021-10-03,70-79yrs,46914
2021-10-03,80+,28817
2021-10-04,12-17yrs,22111
2021-10-04,18-29yrs,55762
2021-10-04,30-39yrs,45872
2021-10-04,40-49yrs,46253
2021-10-04,50-59yrs,58400
2021-10-04,60-69yrs,62950
2021-10-04,70-79yrs,46935
2021-10-04,80+,28818
2021-10-05,12-17yrs,22145
2021-10-05,18-29yrs,55871
2021-10-05,30-39yrs,45955
2021-10-05,40-49yrs,46282
2021-10-05,50-59yrs,58409
2021-10-05,60-69yrs,62941
2021-10-05,70-79yrs,46925
2021-10-05,80+,28815
2021-10-06,12-17yrs,22163
2021-10-06,18-29yrs,55948
2021-10-06,30-39yrs,45998
2021-10-06,40-49yrs,46306
2021-10-06,50-59yrs,58419
2021-10-06,60-69yrs,62961
2021-10-06,70-79yrs,46928
2021-10-06,80+,28817
2021-10-07,12-17yrs,22187
2021-10-07,18-29yrs,56033
2021-10-07,30-39yrs,46062
2021-10-07,40-49yrs,46348
2021-10-07,50-59yrs,58448
2021-10-07,60-69yrs,62977
2021-10-07,70-79yrs,46938
2021-10-07,80+,28820
2021-10-08,12-17yrs,22215
2021-10-08,18-29yrs,56108
2021-10-08,30-39yrs,46124
2021-10-08,40-49yrs,46397
2021-10-08,50-59yrs,58486
2021-10-08,60-69yrs,62967
2021-10-08,70-79yrs,46935
2021-10-08,80+,28818
2021-10-09,12-17yrs,22272
2021-10-09,18-29yrs,56229
2021-10-09,30-39yrs,46255
2021-10-09,40-49yrs,46484
2021-10-09,50-59yrs,58544
2021-10-09,60-69yrs,63014
2021-10-09,70-79yrs,46946
2021-10-09,80+,28828
2021-10-10,12-17yrs,22318
2021-10-10,18-29yrs,56316
2021-10-10,30-39yrs,46311
2021-10-10,40-49yrs,46529
2021-10-10,50-59yrs,58568
2021-10-10,60-69yrs,63030
2021-10-10,70-79yrs,46952
2021-10-10,80+,28831
2021-10-11,12-17yrs,22345
2021-10-11,18-29yrs,56348
2021-10-11,30-39yrs,46344
2021-10-11,40-49yrs,46546
2021-10-11,50-59yrs,58588
2021-10-11,60-69yrs,63040
2021-10-11,70-79yrs,46953
2021-10-11,80+,28831
2021-10-12,12-17yrs,22351
2021-10-12,18-29yrs,56375
2021-10-12,30-39yrs,46366
2021-10-12,40-49yrs,46555
2021-10-12,50-59yrs,58598
2021-10-12,60-69yrs,63052
2021-10-12,70-79yrs,46965
2021-10-12,80+,28832
2021-10-13,12-17yrs,22374
2021-10-13,18-29yrs,56425
2021-10-13,30-39yrs,46422
2021-10-13,40-49yrs,46585
2021-10-13,50-59yrs,58608
2021-10-13,60-69yrs,63022
2021-10-13,70-79yrs,46935
2021-10-13,80+,28829
2021-10-14,12-17yrs,22403
2021-10-14,18-29yrs,56504
2021-10-14,30-39yrs,46507
2021-10-14,40-49yrs,46620
2021-10-14,50-59yrs,58636
2021-10-14,60-69yrs,63034
2021-10-14,70-79yrs,46932
2021-10-14,80+,28830
2021-10-15,12-17yrs,22443
2021-10-15,18-29yrs,56565
2021-10-15,30-39yrs,46575
2021-10-15,40-49yrs,46682
2021-10-15,50-59yrs,58672
2021-10-15,60-69yrs,63057
2021-10-15,70-79yrs,46938
2021-10-15,80+,28832
2021-10-16,12-17yrs,22484
2021-10-16,18-29yrs,56630
2021-10-16,30-39yrs,46617
2021-10-16,40-49yrs,46721
2021-10-16,50-59yrs,58708
2021-10-16,60-69yrs,63069
2021-10-16,70-79yrs,46941
2021-10-16,80+,28833
2021-10-17,12-17yrs,22530
2021-10-17,18-29yrs,56694
2021-10-17,30-39yrs,46667
2021-10-17,40-49yrs,46757
2021-10-17,50-59yrs,58741
2021-10-17,60-69yrs,63079
2021-10-17,70-79yrs,46947
2021-10-17,80+,28835
2021-10-18,12-17yrs,22569
2021-10-18,18-29yrs,56751
2021-10-18,30-39yrs,46710
2021-10-18,40-49yrs,46789
2021-10-18,50-59yrs,58767
2021-10-18,60-69yrs,63091
2021-10-18,70-79yrs,46947
2021-10-18,80+,28837
2021-10-19,12-17yrs,22602
2021-10-19,18-29yrs,56838
2021-10-19,30-39yrs,46761
2021-10-19,40-49yrs,46832
2021-10-19,50-59yrs,58799
2021-10-19,60-69yrs,63083
2021-10-19,70-79yrs,46942
2021-10-19,80+,28835
2021-10-20,12-17yrs,22635
2021-10-20,18-29yrs,56910
2021-10-20,30-39yrs,46813
2021-10-20,40-49yrs,46872
2021-10-20,50-59yrs,58833
2021-10-20,60-69yrs,63107
2021-10-20,70-79yrs,46951
2021-10-20,80+,28837
2021-10-21,12-17yrs,22645
2021-10-21,18-29yrs,56996
2021-10-21,30-39yrs,46874
2021-10-21,40-49yrs,46915
2021-10-21,50-59yrs,58867
2021-10-21,60-69yrs,63123
2021-10-21,70-79yrs,46956
2021-10-21,80+,28838
2021-10-22,12-17yrs,22686
2021-10-22,18-29yrs,57071
2021-10-22,30-39yrs,46944
2021-10-22,40-49yrs,46962
2021-10-22,50-59yrs,58897
2021-10-22,60-69yrs,63138
2021-10-22,70-79yrs,46965
2021-10-22,80+,28845
2021-10-23,12-17yrs,22715
2021-10-23,18-29yrs,57144
2021-10-23,30-39yrs,47008
2021-10-23,40-49yrs,47003
2021-10-23,50-59yrs,58931
2021-10-23,60-69yrs,63147
2021-10-23,70-79yrs,46962
2021-10-23,80+,28852
2021-10-24,12-17yrs,22743
2021-10-24,18-29yrs,57174
2021-10-24,30-39yrs,47048
2021-10-24,40-49yrs,47025
2021-10-24,50-59yrs,58940
2021-10-24,60-69yrs,63157
2021-10-24,70-79yrs,46964
2021-10-24,80+,28853
2021-10-25,12-17yrs,22755
2021-10-25,18-29yrs,57208
2021-10-25,30-39yrs,47080
2021-10-25,40-49yrs,47045
2021-10-25,50-59yrs,58947
2021-10-25,60-69yrs,63165
2021-10-25,70-79yrs,46967
2021-10-25,80+,28852
2021-10-26,12-17yrs,22774
2021-10-26,18-29yrs,57245
2021-10-26,30-39yrs,47107
2021-10-26,40-49yrs,47064
2021-10-26,50-59yrs,58957
2021-10-26,60-69yrs,63176
2021-10-26,70-79yrs,46969
2021-10-26,80+,28853
2021-10-27,12-17yrs,22796
2021-10-27,18-29yrs,57285
2021-10-27,30-39yrs,47143
2021-10-27,40-49yrs,47094
2021-10-27,50-59yrs,58978
2021-10-27,60-69yrs,63190
2021-10-27,70-79yrs,46976
2021-10-27,80+,28856
2021-10-28,12-17yrs,22816
2021-10-28,18-29yrs,57356
2021-10-28,30-39yrs,47199
2021-10-28,40-49yrs,47122
2021-10-28,50-59yrs,58998
2021-10-28,60-69yrs,63209
2021-10-28,70-79yrs,46984
2021-10-28,80+,28859
2021-10-29,12-17yrs,22842
2021-10-29,18-29yrs,57389
2021-10-29,30-39yrs,47233
2021-10-29,40-49yrs,47144
2021-10-29,50-59yrs,59011
2021-10-29,60-69yrs,63233
2021-10-29,70-79yrs,46994
2021-10-29,80+,28859
2021-10-30,12-17yrs,22870
2021-10-30,18-29yrs,57452
2021-10-30,30-39yrs,47296
2021-10-30,40-49yrs,47171
2021-10-30,50-59yrs,59040
2021-10-30,60-69yrs,63247
2021-10-30,70-79yrs,47007
2021-10-30,80+,28863
2021-10-31,12-17yrs,22895
2021-10-31,18-29yrs,57492
2021-10-31,30-39yrs,47346
2021-10-31,40-49yrs,47195
2021-10-31,50-59yrs,59058
2021-10-31,60-69yrs,63263
2021-10-31,70-79yrs,47009
2021-10-31,80+,28863
2021-11-01,12-17yrs,22903
2021-11-01,18-29yrs,57509
2021-11-01,30-39yrs,47359
2021-11-01,40-49yrs,47210
2021-11-01,50-59yrs,59066
2021-11-01,60-69yrs,63269
2021-11-01,70-79yrs,47012
2021-11-01,80+,28862
2021-11-02,12-17yrs,22914
2021-11-02,18-29yrs,57525
2021-11-02,30-39yrs,47385
2021-11-02,40-49yrs,47231
2021-11-02,50-59yrs,59075
2021-11-02,60-69yrs,63269
2021-11-02,70-79yrs,47015
2021-11-02,80+,28866
2021-11-03,12-17yrs,22940
2021-11-03,18-29yrs,57560
2021-11-03,30-39yrs,47400
2021-11-03,40-49yrs,47238
2021-11-03,50-59yrs,59073
2021-11-03,60-69yrs,63273
2021-11-03,70-79yrs,47021
2021-11-03,80+,28869
2021-11-04,12-17yrs,22959
2021-11-04,18-29yrs,57630
2021-11-04,30-39yrs,47460
2021-11-04,40-49yrs,47272
2021-11-04,50-59yrs,59095
2021-11-04,60-69yrs,63285
2021-11-04,70-79yrs,47030
2021-11-04,80+,28873
2021-11-05,12-17yrs,22981
2021-11-05,18-29yrs,57721
2021-11-05,30-39yrs,47547
2021-11-05,40-49yrs,47321
2021-11-05,50-59yrs,59135
2021-11-05,60-69yrs,63345
2021-11-05,70-79yrs,47060
2021-11-05,80+,28878
2021-11-06,12-17yrs,22996
2021-11-06,18-29yrs,57747
2021-11-06,30-39yrs,47576
2021-11-06,40-49yrs,47354
2021-11-06,50-59yrs,59152
2021-11-06,60-69yrs,63386
2021-11-06,70-79yrs,47081
2021-11-06,80+,28881
2021-11-07,12-17yrs,23014
2021-11-07,18-29yrs,57781
2021-11-07,30-39yrs,47592
2021-11-07,40-49yrs,47374
2021-11-07,50-59yrs,59164
2021-11-07,60-69yrs,63400
2021-11-07,70-79yrs,47088
2021-11-07,80+,28881
2021-11-08,12-17yrs,23042
2021-11-08,18-29yrs,57832
2021-11-08,30-39yrs,47637
2021-11-08,40-49yrs,47405
