Date,age group,one dose cumulative
2021-10-13,18-29yrs,152948
2021-10-13,30-39yrs,126149
2021-10-13,40-49yrs,145844
2021-10-13,50-59yrs,160130
2021-10-13,60-69yrs,128560
2021-10-13,70-79yrs,83384
2021-10-13,80+,48365
2021-10-14,12-17yrs,76370
2021-10-14,18-29yrs,153108
2021-10-14,30-39yrs,126251
2021-10-14,40-49yrs,145947
2021-10-14,50-59yrs,160223
2021-10-14,60-69yrs,128619
2021-10-14,70-79yrs,83420
2021-10-14,80+,48370
2021-10-15,12-17yrs,76435
2021-10-15,18-29yrs,153254
2021-10-15,30-39yrs,126355
2021-10-15,40-49yrs,146035
2021-10-15,50-59yrs,160315
2021-10-15,60-69yrs,128681
2021-10-15,70-79yrs,83443
2021-10-15,80+,48382
2021-10-16,12-17yrs,76556
2021-10-16,18-29yrs,153389
2021-10-16,30-39yrs,126467
2021-10-16,40-49yrs,146157
2021-10-16,50-59yrs,160412
2021-10-16,60-69yrs,128731
2021-10-16,70-79yrs,83466
2021-10-16,80+,48389
2021-10-17,12-17yrs,76688
2021-10-17,18-29yrs,153523
2021-10-17,30-39yrs,126585
2021-10-17,40-49yrs,146256
2021-10-17,50-59yrs,160506
2021-10-17,60-69yrs,128776
2021-10-17,70-79yrs,83494
2021-10-17,80+,48394
2021-10-18,12-17yrs,76764
2021-10-18,18-29yrs,153615
2021-10-18,30-39yrs,126672
2021-10-18,40-49yrs,146325
2021-10-18,50-59yrs,160561
2021-10-18,60-69yrs,128810
2021-10-18,70-79yrs,83507
2021-10-18,80+,48399
2021-10-19,12-17yrs,76840
2021-10-19,18-29yrs,153738
2021-10-19,30-39yrs,126788
2021-10-19,40-49yrs,146416
2021-10-19,50-59yrs,160643
2021-10-19,60-69yrs,128864
2021-10-19,70-79yrs,83529
2021-10-19,80+,48407
2021-10-20,12-17yrs,76925
2021-10-20,18-29yrs,153886
2021-10-20,30-39yrs,126928
2021-10-20,40-49yrs,146542
2021-10-20,50-59yrs,160728
2021-10-20,60-69yrs,128940
2021-10-20,70-79yrs,83552
2021-10-20,80+,48422
2021-10-21,12-17yrs,77008
2021-10-21,18-29yrs,154033
2021-10-21,30-39yrs,127055
2021-10-21,40-49yrs,146661
2021-10-21,50-59yrs,160806
2021-10-21,60-69yrs,129021
2021-10-21,70-79yrs,83588
2021-10-21,80+,48437
2021-10-22,12-17yrs,77080
2021-10-22,18-29yrs,154167
2021-10-22,30-39yrs,127179
2021-10-22,40-49yrs,146786
2021-10-22,50-59yrs,160904
2021-10-22,60-69yrs,129078
2021-10-22,70-79yrs,83647
2021-10-22,80+,48448
2021-10-23,12-17yrs,77161
2021-10-23,18-29yrs,154291
2021-10-23,30-39yrs,127301
2021-10-23,40-49yrs,146909
2021-10-23,50-59yrs,160983
2021-10-23,60-69yrs,129132
2021-10-23,70-79yrs,83676
2021-10-23,80+,48456
2021-10-24,12-17yrs,77265
2021-10-24,18-29yrs,154408
2021-10-24,30-39yrs,127411
2021-10-24,40-49yrs,146991
2021-10-24,50-59yrs,161069
2021-10-24,60-69yrs,129201
2021-10-24,70-79yrs,83690
2021-10-24,80+,48458
2021-10-25,12-17yrs,77326
2021-10-25,18-29yrs,154494
2021-10-25,30-39yrs,127469
2021-10-25,40-49yrs,147041
2021-10-25,50-59yrs,161121
2021-10-25,60-69yrs,129241
2021-10-25,70-79yrs,83715
2021-10-25,80+,48464
2021-10-26,12-17yrs,77389
2021-10-26,18-29yrs,154619
2021-10-26,30-39yrs,127582
2021-10-26,40-49yrs,147136
2021-10-26,50-59yrs,161190
2021-10-26,60-69yrs,129291
2021-10-26,70-79yrs,83741
2021-10-26,80+,48478
2021-10-27,12-17yrs,77436
2021-10-27,18-29yrs,154742
2021-10-27,30-39yrs,127682
2021-10-27,40-49yrs,147221
2021-10-27,50-59yrs,161254
2021-10-27,60-69yrs,129342
2021-10-27,70-79yrs,83765
2021-10-27,80+,48477
2021-10-28,12-17yrs,77507
2021-10-28,18-29yrs,154861
2021-10-28,30-39yrs,127771
2021-10-28,40-49yrs,147301
2021-10-28,50-59yrs,161331
2021-10-28,60-69yrs,129397
2021-10-28,70-79yrs,83797
