Date,age group,one dose cumulative
2021-11-06,12-17yrs,7876
2021-11-06,18-29yrs,17507
2021-11-06,30-39yrs,16171
2021-11-06,40-49yrs,15913
2021-11-06,50-59yrs,23746
2021-11-06,60-69yrs,31912
2021-11-06,70-79yrs,24026
2021-11-06,80+,13242
2021-11-07,12-17yrs,7878
2021-11-07,18-29yrs,17523
2021-11-07,30-39yrs,16178
2021-11-07,40-49yrs,15916
2021-11-07,50-59yrs,23748
2021-11-07,60-69yrs,31912
2021-11-07,70-79yrs,24026
2021-11-07,80+,13242
2021-11-08,12-17yrs,7892
2021-11-08,18-29yrs,17543
2021-11-08,30-39yrs,16205
2021-11-08,40-49yrs,15928
