Date,age group,one dose cumulative
2021-10-26,70-79yrs,10889
2021-10-26,80+,6157
2021-10-27,12-17yrs,4949
2021-10-27,18-29yrs,10353
2021-10-27,30-39yrs,9477
2021-10-27,40-49yrs,9179
2021-10-27,50-59yrs,12716
2021-10-27,60-69yrs,15656
2021-10-27,70-79yrs,10890
2021-10-27,80+,6159
2021-10-28,12-17yrs,4954
2021-10-28,18-29yrs,10369
2021-10-28,30-39yrs,9495
2021-10-28,40-49yrs,9188
2021-10-28,50-59yrs,12725
2021-10-28,60-69yrs,15660
2021-10-28,70-79yrs,10891
2021-10-28,80+,6159
2021-10-29,12-17yrs,4968
2021-10-29,18-29yrs,10392
2021-10-29,30-39yrs,9516
2021-10-29,40-49yrs,9205
2021-10-29,50-59yrs,12735
2021-10-29,60-69yrs,15665
2021-10-29,70-79yrs,10895
2021-10-29,80+,6160
2021-10-30,12-17yrs,4972
2021-10-30,18-29yrs,10414
2021-10-30,30-39yrs,9534
2021-10-30,40-49yrs,9223
2021-10-30,50-59yrs,12752
2021-10-30,60-69yrs,15675
2021-10-30,70-79yrs,10904
2021-10-30,80+,6163
2021-10-31,12-17yrs,4974
2021-10-31,18-29yrs,10434
2021-10-31,30-39yrs,9550
2021-10-31,40-49yrs,9231
2021-10-31,50-59yrs,12762
2021-10-31,60-69yrs,15676
2021-10-31,70-79yrs,10906
2021-10-31,80+,6163
2021-11-01,12-17yrs,4974
2021-11-01,18-29yrs,10437
2021-11-01,30-39yrs,9550
2021-11-01,40-49yrs,9232
2021-11-01,50-59yrs,12764
2021-11-01,60-69yrs,15677
2021-11-01,70-79yrs,10907
2021-11-01,80+,6163
2021-11-02,12-17yrs,4975
2021-11-02,18-29yrs,10448
2021-11-02,30-39yrs,9561
2021-11-02,40-49yrs,9237
2021-11-02,50-59yrs,12766
2021-11-02,60-69yrs,15682
2021-11-02,70-79yrs,10908
2021-11-02,80+,6164
2021-11-03,12-17yrs,4983
2021-11-03,18-29yrs,10461
2021-11-03,30-39yrs,9572
2021-11-03,40-49yrs,9243
2021-11-03,50-59yrs,12771
2021-11-03,60-69yrs,15684
2021-11-03,70-79yrs,10909
2021-11-03,80+,6165
2021-11-04,12-17yrs,4989
2021-11-04,18-29yrs,10472
2021-11-04,30-39yrs,9577
2021-11-04,40-49yrs,9252
