Date,age group,Total population, one dose cumulative
2021-09-20,50-59yrs,92219,73425
2021-09-20,60-69yrs,79793,76720
2021-09-20,70-79yrs,54104,52568
2021-09-20,80+,30142,30207
2021-09-21,12-17yrs,37614,29032
2021-09-21,18-29yrs,87904,65428
2021-09-21,30-39yrs,74380,59831
2021-09-21,40-49yrs,72346,59341
2021-09-21,50-59yrs,92219,73487
2021-09-21,60-69yrs,79793,76758
2021-09-21,70-79yrs,54104,52583
2021-09-21,80+,30142,30211
2021-09-22,12-17yrs,37614,29096
2021-09-22,18-29yrs,87904,65605
2021-09-22,30-39yrs,74380,60015
2021-09-22,40-49yrs,72346,59441
2021-09-22,50-59yrs,92219,73555
2021-09-22,60-69yrs,79793,76795
2021-09-22,70-79yrs,54104,52598
2021-09-22,80+,30142,30214
2021-09-23,12-17yrs,37614,29178
2021-09-23,18-29yrs,87904,65811
2021-09-23,30-39yrs,74380,60207
2021-09-23,40-49yrs,72346,59565
2021-09-23,50-59yrs,92219,73647
2021-09-23,60-69yrs,79793,76826
2021-09-23,70-79yrs,54104,52606
2021-09-23,80+,30142,30219
2021-09-24,12-17yrs,37614,29223
2021-09-24,18-29yrs,87904,65955
2021-09-24,30-39yrs,74380,60339
2021-09-24,40-49yrs,72346,59632
2021-09-24,50-59yrs,92219,73702
2021-09-24,60-69yrs,79793,76860
2021-09-24,70-79yrs,54104,52617
2021-09-24,80+,30142,30225
2021-09-25,12-17yrs,37614,29282
2021-09-25,18-29yrs,87904,66112
2021-09-25,30-39yrs,74380,60476
2021-09-25,40-49yrs,72346,59726
2021-09-25,50-59yrs,92219,73772
2021-09-25,60-69yrs,79793,76901
2021-09-25,70-79yrs,54104,52629
2021-09-25,80+,30142,30232
2021-09-26,12-17yrs,37614,29327
2021-09-26,18-29yrs,87904,66218
2021-09-26,30-39yrs,74380,60562
2021-09-26,40-49yrs,72346,59787
2021-09-26,50-59yrs,92219,73812
2021-09-26,60-69yrs,79793,76920
2021-09-26,70-79yrs,54104,52634
2021-09-26,80+,30142,30235
2021-09-27,12-17yrs,37614,29390
