Date,age group,Total population, one dose cumulative
2021-08-27,40-49yrs,11851,8441
2021-08-27,50-59yrs,15489,12103
2021-08-27,60-69yrs,15644,15299
2021-08-27,70-79yrs,10814,10748
2021-08-27,80+,6453,6120
2021-08-28,12-17yrs,6329,4306
2021-08-28,18-29yrs,14861,9026
2021-08-28,30-39yrs,13489,8336
2021-08-28,40-49yrs,11851,8455
2021-08-28,50-59yrs,15489,12123
2021-08-28,60-69yrs,15644,15306
2021-08-28,70-79yrs,10814,10754
2021-08-28,80+,6453,6120
2021-08-29,12-17yrs,6329,4307
2021-08-29,18-29yrs,14861,9033
2021-08-29,30-39yrs,13489,8340
2021-08-29,40-49yrs,11851,8459
2021-08-29,50-59yrs,15489,12131
2021-08-29,60-69yrs,15644,15309
2021-08-29,70-79yrs,10814,10756
2021-08-29,80+,6453,6120
2021-08-30,12-17yrs,6329,4310
2021-08-30,18-29yrs,14861,9037
2021-08-30,30-39yrs,13489,8345
2021-08-30,40-49yrs,11851,8464
2021-08-30,50-59yrs,15489,12131
2021-08-30,60-69yrs,15644,15311
2021-08-30,70-79yrs,10814,10756
2021-08-30,80+,6453,6120
2021-08-31,12-17yrs,6329,4342
2021-08-31,18-29yrs,14861,9070
2021-08-31,30-39yrs,13489,8370
2021-08-31,40-49yrs,11851,8480
2021-08-31,50-59yrs,15489,12142
2021-08-31,60-69yrs,15644,15320
2021-08-31,70-79yrs,10814,10756
2021-08-31,80+,6453,6121
2021-09-01,12-17yrs,6329,4347
2021-09-01,18-29yrs,14861,9074
2021-09-01,30-39yrs,13489,8376
2021-09-01,40-49yrs,11851,8485
2021-09-01,50-59yrs,15489,12147
2021-09-01,60-69yrs,15644,15320
2021-09-01,70-79yrs,10814,10761
2021-09-01,80+,6453,6121
2021-09-02,12-17yrs,6329,4383
2021-09-02,18-29yrs,14861,9113
2021-09-02,30-39yrs,13489,8414
2021-09-02,40-49yrs,11851,8509
2021-09-02,50-59yrs,15489,12166
2021-09-02,60-69yrs,15644,15332
2021-09-02,70-79yrs,10814,10763
2021-09-02,80+,6453,6121
2021-09-03,12-17yrs,6329,4403
2021-09-03,18-29yrs,14861,9155
2021-09-03,30-39yrs,13489,8436
2021-09-03,40-49yrs,11851,8527
2021-09-03,50-59yrs,15489,12178
2021-09-03,60-69yrs,15644,15339
2021-09-03,70-79yrs,10814,10767
2021-09-03,80+,6453,6123
2021-09-04,12-17yrs,6329,4433
2021-09-04,18-29yrs,14861,9210
2021-09-04,30-39yrs,13489,8473
2021-09-04,40-49yrs,11851,8550
2021-09-04,50-59yrs,15489,12205
2021-09-04,60-69yrs,15644,15349
2021-09-04,70-79yrs,10814,10773
2021-09-04,80+,6453,6125
2021-09-05,12-17yrs,6329,4436
2021-09-05,18-29yrs,14861,9223
2021-09-05,30-39yrs,13489,8487
2021-09-05,40-49yrs,11851,8553
2021-09-05,50-59yrs,15489,12210
2021-09-05,60-69yrs,15644,15353
2021-09-05,70-79yrs,10814,10774
2021-09-05,80+,6453,6125
2021-09-06,12-17yrs,6329,4438
2021-09-06,18-29yrs,14861,9229
2021-09-06,30-39yrs,13489,8488
2021-09-06,40-49yrs,11851,8556
2021-09-06,50-59yrs,15489,12210
2021-09-06,60-69yrs,15644,15354
2021-09-06,70-79yrs,10814,10774
2021-09-06,80+,6453,6125
2021-09-07,12-17yrs,6329,4448
2021-09-07,18-29yrs,14861,9242
2021-09-07,30-39yrs,13489,8493
2021-09-07,40-49yrs,11851,8562
2021-09-07,50-59yrs,15489,12214
2021-09-07,60-69yrs,15644,15356
2021-09-07,70-79yrs,10814,10774
2021-09-07,80+,6453,6125
2021-09-08,12-17yrs,6329,4462
2021-09-08,18-29yrs,14861,9287
2021-09-08,30-39yrs,13489,8515
2021-09-08,40-49yrs,11851,8579
2021-09-08,50-59yrs,15489,12228
2021-09-08,60-69yrs,15644,15371
2021-09-08,70-79yrs,10814,10783
2021-09-08,80+,6453,6128
2021-09-09,12-17yrs,6329,4482
2021-09-09,18-29yrs,14861,9337
2021-09-09,30-39yrs,13489,8550
2021-09-09,40-49yrs,11851,8610
2021-09-09,50-59yrs,15489,12243
2021-09-09,60-69yrs,15644,15381
2021-09-09,70-79yrs,10814,10786
2021-09-09,80+,6453,6130
2021-09-10,12-17yrs,6329,4504
2021-09-10,18-29yrs,14861,9382
2021-09-10,30-39yrs,13489,8576
2021-09-10,40-49yrs,11851,8633
2021-09-10,50-59yrs,15489,12260
2021-09-10,60-69yrs,15644,15393
2021-09-10,70-79yrs,10814,10788
2021-09-10,80+,6453,6131
2021-09-11,12-17yrs,6329,4538
2021-09-11,18-29yrs,14861,9414
2021-09-11,30-39yrs,13489,8606
2021-09-11,40-49yrs,11851,8653
2021-09-11,50-59yrs,15489,12269
2021-09-11,60-69yrs,15644,15398
2021-09-11,70-79yrs,10814,10789
2021-09-11,80+,6453,6133
2021-09-12,12-17yrs,6329,4544
2021-09-12,18-29yrs,14861,9432
2021-09-12,30-39yrs,13489,8623
2021-09-12,40-49yrs,11851,8662
2021-09-12,50-59yrs,15489,12277
2021-09-12,60-69yrs,15644,15404
2021-09-12,70-79yrs,10814,10791
2021-09-12,80+,6453,6133
2021-09-13,12-17yrs,6329,4548
2021-09-13,18-29yrs,14861,9439
2021-09-13,30-39yrs,13489,8632
2021-09-13,40-49yrs,11851,8668
2021-09-13,50-59yrs,15489,12281
2021-09-13,60-69yrs,15644,15406
2021-09-13,70-79yrs,10814,10791
2021-09-13,80+,6453,6133
2021-09-14,12-17yrs,6329,4563
2021-09-14,18-29yrs,14861,9463
2021-09-14,30-39yrs,13489,8652
2021-09-14,40-49yrs,11851,8685
2021-09-14,50-59yrs,15489,12297
2021-09-14,60-69yrs,15644,15412
2021-09-14,70-79yrs,10814,10795
2021-09-14,80+,6453,6134
2021-09-15,12-17yrs,6329,4590
2021-09-15,18-29yrs,14861,9503
2021-09-15,30-39yrs,13489,8696
2021-09-15,40-49yrs,11851,8707
2021-09-15,50-59yrs,15489,12313
2021-09-15,60-69yrs,15644,15420
2021-09-15,70-79yrs,10814,10795
2021-09-15,80+,6453,6138
2021-09-16,12-17yrs,6329,4611
2021-09-16,18-29yrs,14861,9541
2021-09-16,30-39yrs,13489,8746
2021-09-16,40-49yrs,11851,8725
2021-09-16,50-59yrs,15489,12322
2021-09-16,60-69yrs,15644,15432
2021-09-16,70-79yrs,10814,10800
2021-09-16,80+,6453,6138
2021-09-17,12-17yrs,6329,4622
2021-09-17,18-29yrs,14861,9564
2021-09-17,30-39yrs,13489,8764
2021-09-17,40-49yrs,11851,8736
2021-09-17,50-59yrs,15489,12329
2021-09-17,60-69yrs,15644,15436
2021-09-17,70-79yrs,10814,10800
2021-09-17,80+,6453,6139
2021-09-18,12-17yrs,6329,4637
2021-09-18,18-29yrs,14861,9616
2021-09-18,30-39yrs,13489,8808
2021-09-18,40-49yrs,11851,8772
2021-09-18,50-59yrs,15489,12357
2021-09-18,60-69yrs,15644,15442
2021-09-18,70-79yrs,10814,10808
2021-09-18,80+,6453,6139
2021-09-19,12-17yrs,6329,4638
2021-09-19,18-29yrs,14861,9620
2021-09-19,30-39yrs,13489,8814
2021-09-19,40-49yrs,11851,8774
2021-09-19,50-59yrs,15489,12361
2021-09-19,60-69yrs,15644,15443
2021-09-19,70-79yrs,10814,10810
2021-09-19,80+,6453,6139
2021-09-20,12-17yrs,6329,4638
2021-09-20,18-29yrs,14861,9622
2021-09-20,30-39yrs,13489,8816
2021-09-20,40-49yrs,11851,8774
2021-09-20,50-59yrs,15489,12361
2021-09-20,60-69yrs,15644,15444
2021-09-20,70-79yrs,10814,10810
2021-09-20,80+,6453,6139
2021-09-21,12-17yrs,6329,4648
2021-09-21,18-29yrs,14861,9647
2021-09-21,30-39yrs,13489,8838
2021-09-21,40-49yrs,11851,8792
2021-09-21,50-59yrs,15489,12378
2021-09-21,60-69yrs,15644,15457
2021-09-21,70-79yrs,10814,10811
2021-09-21,80+,6453,6139
2021-09-22,12-17yrs,6329,4655
2021-09-22,18-29yrs,14861,9676
2021-09-22,30-39yrs,13489,8859
2021-09-22,40-49yrs,11851,8807
2021-09-22,50-59yrs,15489,12390
2021-09-22,60-69yrs,15644,15465
2021-09-22,70-79yrs,10814,10813
2021-09-22,80+,6453,6141
2021-09-23,12-17yrs,6329,4674
2021-09-23,18-29yrs,14861,9706
2021-09-23,30-39yrs,13489,8907
2021-09-23,40-49yrs,11851,8832
2021-09-23,50-59yrs,15489,12401
2021-09-23,60-69yrs,15644,15482
2021-09-23,70-79yrs,10814,10819
2021-09-23,80+,6453,6144
2021-09-24,12-17yrs,6329,4704
2021-09-24,18-29yrs,14861,9766
2021-09-24,30-39yrs,13489,8958
2021-09-24,40-49yrs,11851,8862
2021-09-24,50-59yrs,15489,12421
2021-09-24,60-69yrs,15644,15494
2021-09-24,70-79yrs,10814,10825
2021-09-24,80+,6453,6148
2021-09-25,12-17yrs,6329,4715
2021-09-25,18-29yrs,14861,9807
2021-09-25,30-39yrs,13489,8990
2021-09-25,40-49yrs,11851,8876
2021-09-25,50-59yrs,15489,12434
2021-09-25,60-69yrs,15644,15505
2021-09-25,70-79yrs,10814,10828
2021-09-25,80+,6453,6149
2021-09-26,12-17yrs,6329,4720
2021-09-26,18-29yrs,14861,9820
2021-09-26,30-39yrs,13489,8998
2021-09-26,40-49yrs,11851,8877
2021-09-26,50-59yrs,15489,12441
2021-09-26,60-69yrs,15644,15506
2021-09-26,70-79yrs,10814,10830
2021-09-26,80+,6453,6151
2021-09-27,12-17yrs,6329,4725
2021-09-27,18-29yrs,14861,9826
2021-09-27,30-39yrs,13489,9006
2021-09-27,40-49yrs,11851,8883
2021-09-27,50-59yrs,15489,12446
2021-09-27,60-69yrs,15644,15506
2021-09-27,70-79yrs,10814,10830
2021-09-27,80+,6453,6151
2021-09-28,12-17yrs,6329,4742
2021-09-28,18-29yrs,14861,9854
2021-09-28,30-39yrs,13489,9034
2021-09-28,40-49yrs,11851,8905
2021-09-28,50-59yrs,15489,12472
2021-09-28,60-69yrs,15644,15516
2021-09-28,70-79yrs,10814,10833
2021-09-28,80+,6453,6151
2021-09-29,12-17yrs,6329,4760
