Date,age group,Total population, one dose cumulative
2021-10-09,12-17yrs,8041,6528
2021-10-09,18-29yrs,21688,16968
2021-10-09,30-39yrs,18338,14543
2021-10-09,40-49yrs,14923,13008
2021-10-09,50-59yrs,20821,16170
2021-10-09,60-69yrs,22051,21257
2021-10-09,70-79yrs,15695,16065
2021-10-09,80+,9476,9333
2021-10-10,12-17yrs,8041,6533
2021-10-10,18-29yrs,21688,16975
2021-10-10,30-39yrs,18338,14554
2021-10-10,40-49yrs,14923,13011
2021-10-10,50-59yrs,20821,16173
2021-10-10,60-69yrs,22051,21264
2021-10-10,70-79yrs,15695,16065
2021-10-10,80+,9476,9335
2021-10-11,12-17yrs,8041,6533
2021-10-11,18-29yrs,21688,16981
2021-10-11,30-39yrs,18338,14556
2021-10-11,40-49yrs,14923,13014
2021-10-11,50-59yrs,20821,16174
2021-10-11,60-69yrs,22051,21265
2021-10-11,70-79yrs,15695,16065
2021-10-11,80+,9476,9335
2021-10-12,12-17yrs,8041,6539
2021-10-12,18-29yrs,21688,16990
2021-10-12,30-39yrs,18338,14563
2021-10-12,40-49yrs,14923,13018
2021-10-12,50-59yrs,20821,16179
2021-10-12,60-69yrs,22051,21269
2021-10-12,70-79yrs,15695,16065
2021-10-12,80+,9476,9335
2021-10-13,12-17yrs,8041,6562
2021-10-13,18-29yrs,21688,17017
2021-10-13,30-39yrs,18338,14585
2021-10-13,40-49yrs,14923,13028
2021-10-13,50-59yrs,20821,16190
2021-10-13,60-69yrs,22051,21279
2021-10-13,70-79yrs,15695,16071
2021-10-13,80+,9476,9340
2021-10-14,12-17yrs,8041,6572
2021-10-14,18-29yrs,21688,17043
2021-10-14,30-39yrs,18338,14611
2021-10-14,40-49yrs,14923,13041
2021-10-14,50-59yrs,20821,16205
2021-10-14,60-69yrs,22051,21284
2021-10-14,70-79yrs,15695,16073
2021-10-14,80+,9476,9340
2021-10-15,12-17yrs,8041,6580
2021-10-15,18-29yrs,21688,17075
2021-10-15,30-39yrs,18338,14625
2021-10-15,40-49yrs,14923,13055
2021-10-15,50-59yrs,20821,16210
2021-10-15,60-69yrs,22051,21290
2021-10-15,70-79yrs,15695,16076
2021-10-15,80+,9476,9341
2021-10-16,12-17yrs,8041,6589
2021-10-16,18-29yrs,21688,17107
2021-10-16,30-39yrs,18338,14657
2021-10-16,40-49yrs,14923,13067
2021-10-16,50-59yrs,20821,16225
2021-10-16,60-69yrs,22051,21305
2021-10-16,70-79yrs,15695,16077
2021-10-16,80+,9476,9343
2021-10-17,12-17yrs,8041,6591
2021-10-17,18-29yrs,21688,17111
2021-10-17,30-39yrs,18338,14664
2021-10-17,40-49yrs,14923,13071
2021-10-17,50-59yrs,20821,16226
2021-10-17,60-69yrs,22051,21305
2021-10-17,70-79yrs,15695,16077
2021-10-17,80+,9476,9341
2021-10-18,12-17yrs,8041,6591
2021-10-18,18-29yrs,21688,17113
2021-10-18,30-39yrs,18338,14664
2021-10-18,40-49yrs,14923,13071
2021-10-18,50-59yrs,20821,16226
2021-10-18,60-69yrs,22051,21307
2021-10-18,70-79yrs,15695,16077
2021-10-18,80+,9476,9341
2021-10-19,12-17yrs,8041,6602
2021-10-19,18-29yrs,21688,17142
2021-10-19,30-39yrs,18338,14680
2021-10-19,40-49yrs,14923,13085
2021-10-19,50-59yrs,20821,16235
2021-10-19,60-69yrs,22051,21320
2021-10-19,70-79yrs,15695,16079
2021-10-19,80+,9476,9344
2021-10-20,12-17yrs,8041,6607
2021-10-20,18-29yrs,21688,17163
2021-10-20,30-39yrs,18338,14699
2021-10-20,40-49yrs,14923,13089
2021-10-20,50-59yrs,20821,16240
2021-10-20,60-69yrs,22051,21327
2021-10-20,70-79yrs,15695,16080
2021-10-20,80+,9476,9347
2021-10-21,12-17yrs,8041,6607
2021-10-21,18-29yrs,21688,17183
2021-10-21,30-39yrs,18338,14713
2021-10-21,40-49yrs,14923,13097
2021-10-21,50-59yrs,20821,16244
2021-10-21,60-69yrs,22051,21332
2021-10-21,70-79yrs,15695,16083
2021-10-21,80+,9476,9348
2021-10-22,12-17yrs,8041,6620
2021-10-22,18-29yrs,21688,17228
2021-10-22,30-39yrs,18338,14733
2021-10-22,40-49yrs,14923,13111
2021-10-22,50-59yrs,20821,16250
2021-10-22,60-69yrs,22051,21335
2021-10-22,70-79yrs,15695,16088
2021-10-22,80+,9476,9348
2021-10-23,12-17yrs,8041,6631
2021-10-23,18-29yrs,21688,17266
