Date,age group,Total population, one dose cumulative
2021-09-04,70-79yrs,35970,34104
2021-09-04,80+,20462,19925
2021-09-05,12-17yrs,29770,20466
2021-09-05,18-29yrs,72405,52227
2021-09-05,30-39yrs,48477,38714
2021-09-05,40-49yrs,50811,41373
2021-09-05,50-59yrs,60800,49668
2021-09-05,60-69yrs,54082,49217
2021-09-05,70-79yrs,35970,34110
2021-09-05,80+,20462,19927
2021-09-06,12-17yrs,29770,20558
2021-09-06,18-29yrs,72405,52366
2021-09-06,30-39yrs,48477,38790
2021-09-06,40-49yrs,50811,41442
2021-09-06,50-59yrs,60800,49708
2021-09-06,60-69yrs,54082,49232
2021-09-06,70-79yrs,35970,34112
2021-09-06,80+,20462,19928
2021-09-07,12-17yrs,29770,20627
2021-09-07,18-29yrs,72405,52522
2021-09-07,30-39yrs,48477,38872
2021-09-07,40-49yrs,50811,41494
2021-09-07,50-59yrs,60800,49738
2021-09-07,60-69yrs,54082,49245
2021-09-07,70-79yrs,35970,34118
2021-09-07,80+,20462,19930
2021-09-08,12-17yrs,29770,20650
2021-09-08,18-29yrs,72405,52697
2021-09-08,30-39yrs,48477,38992
2021-09-08,40-49yrs,50811,41568
2021-09-08,50-59yrs,60800,49798
2021-09-08,60-69yrs,54082,49276
2021-09-08,70-79yrs,35970,34130
2021-09-08,80+,20462,19934
2021-09-09,12-17yrs,29770,20690
2021-09-09,18-29yrs,72405,52870
2021-09-09,30-39yrs,48477,39103
2021-09-09,40-49yrs,50811,41636
2021-09-09,50-59yrs,60800,49849
2021-09-09,60-69yrs,54082,49304
2021-09-09,70-79yrs,35970,34143
2021-09-09,80+,20462,19943
2021-09-10,12-17yrs,29770,20736
2021-09-10,18-29yrs,72405,53030
2021-09-10,30-39yrs,48477,39209
2021-09-10,40-49yrs,50811,41711
2021-09-10,50-59yrs,60800,49901
2021-09-10,60-69yrs,54082,49321
2021-09-10,70-79yrs,35970,34157
2021-09-10,80+,20462,19949
2021-09-11,12-17yrs,29770,20807
2021-09-11,18-29yrs,72405,53211
2021-09-11,30-39yrs,48477,39327
2021-09-11,40-49yrs,50811,41806
2021-09-11,50-59yrs,60800,49972
2021-09-11,60-69yrs,54082,49362
2021-09-11,70-79yrs,35970,34171
2021-09-11,80+,20462,19952
2021-09-12,12-17yrs,29770,20927
2021-09-12,18-29yrs,72405,53359
2021-09-12,30-39yrs,48477,39420
2021-09-12,40-49yrs,50811,41874
2021-09-12,50-59yrs,60800,50020
2021-09-12,60-69yrs,54082,49375
2021-09-12,70-79yrs,35970,34174
2021-09-12,80+,20462,19958
2021-09-13,12-17yrs,29770,20977
2021-09-13,18-29yrs,72405,53462
2021-09-13,30-39yrs,48477,39490
2021-09-13,40-49yrs,50811,41914
2021-09-13,50-59yrs,60800,50057
2021-09-13,60-69yrs,54082,49389
2021-09-13,70-79yrs,35970,34176
2021-09-13,80+,20462,19959
2021-09-14,12-17yrs,29770,21017
2021-09-14,18-29yrs,72405,53586
2021-09-14,30-39yrs,48477,39595
2021-09-14,40-49yrs,50811,41979
2021-09-14,50-59yrs,60800,50103
2021-09-14,60-69yrs,54082,49414
2021-09-14,70-79yrs,35970,34182
2021-09-14,80+,20462,19961
2021-09-15,12-17yrs,29770,21069
2021-09-15,18-29yrs,72405,53711
2021-09-15,30-39yrs,48477,39680
2021-09-15,40-49yrs,50811,42035
2021-09-15,50-59yrs,60800,50137
2021-09-15,60-69yrs,54082,49437
2021-09-15,70-79yrs,35970,34191
2021-09-15,80+,20462,19964
2021-09-16,12-17yrs,29770,21118
2021-09-16,18-29yrs,72405,53865
2021-09-16,30-39yrs,48477,39800
2021-09-16,40-49yrs,50811,42110
2021-09-16,50-59yrs,60800,50196
2021-09-16,60-69yrs,54082,49464
2021-09-16,70-79yrs,35970,34203
2021-09-16,80+,20462,19971
2021-09-17,12-17yrs,29770,21160
2021-09-17,18-29yrs,72405,53998
2021-09-17,30-39yrs,48477,39900
2021-09-17,40-49yrs,50811,42195
2021-09-17,50-59yrs,60800,50263
2021-09-17,60-69yrs,54082,49483
2021-09-17,70-79yrs,35970,34221
2021-09-17,80+,20462,19976
2021-09-18,12-17yrs,29770,21215
2021-09-18,18-29yrs,72405,54143
2021-09-18,30-39yrs,48477,40004
2021-09-18,40-49yrs,50811,42285
2021-09-18,50-59yrs,60800,50327
2021-09-18,60-69yrs,54082,49504
2021-09-18,70-79yrs,35970,34229
2021-09-18,80+,20462,19981
2021-09-19,12-17yrs,29770,21281
2021-09-19,18-29yrs,72405,54252
2021-09-19,30-39yrs,48477,40114
2021-09-19,40-49yrs,50811,42370
2021-09-19,50-59yrs,60800,50372
2021-09-19,60-69yrs,54082,49523
2021-09-19,70-79yrs,35970,34234
2021-09-19,80+,20462,19984
2021-09-20,12-17yrs,29770,21329
2021-09-20,18-29yrs,72405,54333
2021-09-20,30-39yrs,48477,40177
2021-09-20,40-49yrs,50811,42412
2021-09-20,50-59yrs,60800,50405
2021-09-20,60-69yrs,54082,49527
2021-09-20,70-79yrs,35970,34234
2021-09-20,80+,20462,19984
2021-09-21,12-17yrs,29770,21358
2021-09-21,18-29yrs,72405,54455
2021-09-21,30-39yrs,48477,40255
2021-09-21,40-49yrs,50811,42468
2021-09-21,50-59yrs,60800,50457
2021-09-21,60-69yrs,54082,49548
2021-09-21,70-79yrs,35970,34248
2021-09-21,80+,20462,19990
2021-09-22,12-17yrs,29770,21395
2021-09-22,18-29yrs,72405,54597
2021-09-22,30-39yrs,48477,40357
2021-09-22,40-49yrs,50811,42553
2021-09-22,50-59yrs,60800,50516
2021-09-22,60-69yrs,54082,49581
2021-09-22,70-79yrs,35970,34254
2021-09-22,80+,20462,19996
2021-09-23,12-17yrs,29770,21442
2021-09-23,18-29yrs,72405,54746
2021-09-23,30-39yrs,48477,40478
2021-09-23,40-49yrs,50811,42635
2021-09-23,50-59yrs,60800,50570
2021-09-23,60-69yrs,54082,49610
2021-09-23,70-79yrs,35970,34263
2021-09-23,80+,20462,19997
2021-09-24,12-17yrs,29770,21501
2021-09-24,18-29yrs,72405,54976
2021-09-24,30-39yrs,48477,40638
2021-09-24,40-49yrs,50811,42771
2021-09-24,50-59yrs,60800,50651
2021-09-24,60-69yrs,54082,49638
2021-09-24,70-79yrs,35970,34274
2021-09-24,80+,20462,20003
2021-09-25,12-17yrs,29770,21576
2021-09-25,18-29yrs,72405,55164
2021-09-25,30-39yrs,48477,40744
2021-09-25,40-49yrs,50811,42857
2021-09-25,50-59yrs,60800,50714
2021-09-25,60-69yrs,54082,49668
2021-09-25,70-79yrs,35970,34287
2021-09-25,80+,20462,20007
2021-09-26,12-17yrs,29770,21702
2021-09-26,18-29yrs,72405,55312
2021-09-26,30-39yrs,48477,40865
2021-09-26,40-49yrs,50811,42907
2021-09-26,50-59yrs,60800,50759
2021-09-26,60-69yrs,54082,49679
2021-09-26,70-79yrs,35970,34294
2021-09-26,80+,20462,20013
2021-09-27,12-17yrs,29770,21754
2021-09-27,18-29yrs,72405,55400
2021-09-27,30-39yrs,48477,40940
2021-09-27,40-49yrs,50811,42948
2021-09-27,50-59yrs,60800,50788
2021-09-27,60-69yrs,54082,49693
2021-09-27,70-79yrs,35970,34295
2021-09-27,80+,20462,20014
2021-09-28,12-17yrs,29770,21809
2021-09-28,18-29yrs,72405,55501
2021-09-28,30-39yrs,48477,41028
2021-09-28,40-49yrs,50811,43008
2021-09-28,50-59yrs,60800,50848
2021-09-28,60-69yrs,54082,49719
2021-09-28,70-79yrs,35970,34303
2021-09-28,80+,20462,20018
2021-09-29,12-17yrs,29770,21862
2021-09-29,18-29yrs,72405,55606
2021-09-29,30-39yrs,48477,41123
2021-09-29,40-49yrs,50811,43071
2021-09-29,50-59yrs,60800,50893
2021-09-29,60-69yrs,54082,49744
2021-09-29,70-79yrs,35970,34311
2021-09-29,80+,20462,20022
2021-09-30,12-17yrs,29770,21898
2021-09-30,18-29yrs,72405,55721
2021-09-30,30-39yrs,48477,41187
2021-09-30,40-49yrs,50811,43142
2021-09-30,50-59yrs,60800,50953
2021-09-30,60-69yrs,54082,49780
2021-09-30,70-79yrs,35970,34318
2021-09-30,80+,20462,20029
2021-10-01,12-17yrs,29770,21930
2021-10-01,18-29yrs,72405,55826
2021-10-01,30-39yrs,48477,41289
2021-10-01,40-49yrs,50811,43194
2021-10-01,50-59yrs,60800,50997
2021-10-01,60-69yrs,54082,49800
2021-10-01,70-79yrs,35970,34329
2021-10-01,80+,20462,20036
2021-10-02,12-17yrs,29770,21983
2021-10-02,18-29yrs,72405,55939
2021-10-02,30-39yrs,48477,41372
2021-10-02,40-49yrs,50811,43264
2021-10-02,50-59yrs,60800,51054
2021-10-02,60-69yrs,54082,49824
2021-10-02,70-79yrs,35970,34340
2021-10-02,80+,20462,20037
2021-10-03,12-17yrs,29770,22081
