Date,age group,Total population, one dose cumulative
2021-08-26,50-59yrs,20955,18228
2021-08-26,60-69yrs,22248,20783
2021-08-26,70-79yrs,13660,13630
2021-08-26,80+,7894,8020
2021-08-27,12-17yrs,9043,6565
2021-08-27,18-29yrs,22251,18482
2021-08-27,30-39yrs,18511,15136
2021-08-27,40-49yrs,17224,14345
2021-08-27,50-59yrs,20955,18236
2021-08-27,60-69yrs,22248,20790
2021-08-27,70-79yrs,13660,13633
2021-08-27,80+,7894,8023
2021-08-28,12-17yrs,9043,6597
2021-08-28,18-29yrs,22251,18513
2021-08-28,30-39yrs,18511,15162
2021-08-28,40-49yrs,17224,14357
2021-08-28,50-59yrs,20955,18248
2021-08-28,60-69yrs,22248,20792
2021-08-28,70-79yrs,13660,13639
2021-08-28,80+,7894,8023
2021-08-29,12-17yrs,9043,6608
2021-08-29,18-29yrs,22251,18542
2021-08-29,30-39yrs,18511,15171
2021-08-29,40-49yrs,17224,14362
2021-08-29,50-59yrs,20955,18256
2021-08-29,60-69yrs,22248,20796
2021-08-29,70-79yrs,13660,13641
2021-08-29,80+,7894,8025
2021-08-30,12-17yrs,9043,6614
2021-08-30,18-29yrs,22251,18548
2021-08-30,30-39yrs,18511,15173
2021-08-30,40-49yrs,17224,14363
2021-08-30,50-59yrs,20955,18258
2021-08-30,60-69yrs,22248,20798
2021-08-30,70-79yrs,13660,13641
2021-08-30,80+,7894,8025
2021-08-31,12-17yrs,9043,6657
2021-08-31,18-29yrs,22251,18593
2021-08-31,30-39yrs,18511,15199
2021-08-31,40-49yrs,17224,14376
2021-08-31,50-59yrs,20955,18280
2021-08-31,60-69yrs,22248,20808
2021-08-31,70-79yrs,13660,13643
2021-08-31,80+,7894,8028
2021-09-01,12-17yrs,9043,6715
2021-09-01,18-29yrs,22251,18626
2021-09-01,30-39yrs,18511,15243
2021-09-01,40-49yrs,17224,14408
2021-09-01,50-59yrs,20955,18297
2021-09-01,60-69yrs,22248,20825
2021-09-01,70-79yrs,13660,13644
2021-09-01,80+,7894,8031
2021-09-02,12-17yrs,9043,6741
2021-09-02,18-29yrs,22251,18663
2021-09-02,30-39yrs,18511,15281
2021-09-02,40-49yrs,17224,14422
2021-09-02,50-59yrs,20955,18310
2021-09-02,60-69yrs,22248,20831
2021-09-02,70-79yrs,13660,13646
2021-09-02,80+,7894,8033
2021-09-03,12-17yrs,9043,6780
2021-09-03,18-29yrs,22251,18746
2021-09-03,30-39yrs,18511,15345
2021-09-03,40-49yrs,17224,14450
2021-09-03,50-59yrs,20955,18334
2021-09-03,60-69yrs,22248,20846
2021-09-03,70-79yrs,13660,13652
2021-09-03,80+,7894,8032
2021-09-04,12-17yrs,9043,6816
2021-09-04,18-29yrs,22251,18854
