Date,age group,Total population, one dose cumulative
2021-09-14,30-39yrs,54175,43794
2021-09-14,40-49yrs,52093,44866
2021-09-14,50-59yrs,70296,57374
2021-09-14,60-69yrs,66878,62357
2021-09-14,70-79yrs,48175,46645
2021-09-14,80+,29120,28722
2021-09-15,12-17yrs,28353,21027
2021-09-15,18-29yrs,70592,53199
2021-09-15,30-39yrs,54175,43923
2021-09-15,40-49yrs,52093,44947
2021-09-15,50-59yrs,70296,57433
2021-09-15,60-69yrs,66878,62394
2021-09-15,70-79yrs,48175,46666
2021-09-15,80+,29120,28726
2021-09-16,12-17yrs,28353,21068
2021-09-16,18-29yrs,70592,53380
2021-09-16,30-39yrs,54175,44046
2021-09-16,40-49yrs,52093,45023
2021-09-16,50-59yrs,70296,57491
2021-09-16,60-69yrs,66878,62438
2021-09-16,70-79yrs,48175,46682
2021-09-16,80+,29120,28736
2021-09-17,12-17yrs,28353,21116
2021-09-17,18-29yrs,70592,53541
2021-09-17,30-39yrs,54175,44163
2021-09-17,40-49yrs,52093,45103
2021-09-17,50-59yrs,70296,57554
2021-09-17,60-69yrs,66878,62474
2021-09-17,70-79yrs,48175,46700
2021-09-17,80+,29120,28741
2021-09-18,12-17yrs,28353,21200
2021-09-18,18-29yrs,70592,53686
2021-09-18,30-39yrs,54175,44296
2021-09-18,40-49yrs,52093,45176
2021-09-18,50-59yrs,70296,57621
2021-09-18,60-69yrs,66878,62511
2021-09-18,70-79yrs,48175,46715
2021-09-18,80+,29120,28748
2021-09-19,12-17yrs,28353,21259
2021-09-19,18-29yrs,70592,53806
2021-09-19,30-39yrs,54175,44372
2021-09-19,40-49yrs,52093,45224
2021-09-19,50-59yrs,70296,57672
2021-09-19,60-69yrs,66878,62535
2021-09-19,70-79yrs,48175,46725
2021-09-19,80+,29120,28751
2021-09-20,12-17yrs,28353,21335
2021-09-20,18-29yrs,70592,53909
2021-09-20,30-39yrs,54175,44437
2021-09-20,40-49yrs,52093,45265
2021-09-20,50-59yrs,70296,57699
2021-09-20,60-69yrs,66878,62543
2021-09-20,70-79yrs,48175,46733
2021-09-20,80+,29120,28753
2021-09-21,12-17yrs,28353,21395
2021-09-21,18-29yrs,70592,54115
2021-09-21,30-39yrs,54175,44585
2021-09-21,40-49yrs,52093,45363
2021-09-21,50-59yrs,70296,57782
2021-09-21,60-69yrs,66878,62575
2021-09-21,70-79yrs,48175,46743
2021-09-21,80+,29120,28760
2021-09-22,12-17yrs,28353,21464
2021-09-22,18-29yrs,70592,54270
2021-09-22,30-39yrs,54175,44722
2021-09-22,40-49yrs,52093,45439
2021-09-22,50-59yrs,70296,57833
2021-09-22,60-69yrs,66878,62604
2021-09-22,70-79yrs,48175,46761
2021-09-22,80+,29120,28763
2021-09-23,12-17yrs,28353,21534
2021-09-23,18-29yrs,70592,54511
2021-09-23,30-39yrs,54175,44885
2021-09-23,40-49yrs,52093,45543
2021-09-23,50-59yrs,70296,57902
2021-09-23,60-69yrs,66878,62652
2021-09-23,70-79yrs,48175,46775
2021-09-23,80+,29120,28771
2021-09-24,12-17yrs,28353,21598
2021-09-24,18-29yrs,70592,54717
2021-09-24,30-39yrs,54175,45021
2021-09-24,40-49yrs,52093,45641
2021-09-24,50-59yrs,70296,57984
2021-09-24,60-69yrs,66878,62704
2021-09-24,70-79yrs,48175,46790
2021-09-24,80+,29120,28775
2021-09-25,12-17yrs,28353,21671
2021-09-25,18-29yrs,70592,54866
2021-09-25,30-39yrs,54175,45166
2021-09-25,40-49yrs,52093,45729
2021-09-25,50-59yrs,70296,58047
2021-09-25,60-69yrs,66878,62725
2021-09-25,70-79yrs,48175,46806
2021-09-25,80+,29120,28780
2021-09-26,12-17yrs,28353,21753
2021-09-26,18-29yrs,70592,54997
2021-09-26,30-39yrs,54175,45265
2021-09-26,40-49yrs,52093,45800
2021-09-26,50-59yrs,70296,58091
2021-09-26,60-69yrs,66878,62752
2021-09-26,70-79yrs,48175,46819
2021-09-26,80+,29120,28783
2021-09-27,12-17yrs,28353,21809
2021-09-27,18-29yrs,70592,55088
2021-09-27,30-39yrs,54175,45329
2021-09-27,40-49yrs,52093,45857
2021-09-27,50-59yrs,70296,58117
2021-09-27,60-69yrs,66878,62777
2021-09-27,70-79yrs,48175,46839
2021-09-27,80+,29120,28783
2021-09-28,12-17yrs,28353,21859
2021-09-28,18-29yrs,70592,55221
2021-09-28,30-39yrs,54175,45421
2021-09-28,40-49yrs,52093,45933
2021-09-28,50-59yrs,70296,58157
2021-09-28,60-69yrs,66878,62800
2021-09-28,70-79yrs,48175,46860
2021-09-28,80+,29120,28786
2021-09-29,12-17yrs,28353,21890
2021-09-29,18-29yrs,70592,55338
2021-09-29,30-39yrs,54175,45497
2021-09-29,40-49yrs,52093,45971
2021-09-29,50-59yrs,70296,58210
2021-09-29,60-69yrs,66878,62835
2021-09-29,70-79yrs,48175,46870
2021-09-29,80+,29120,28794
2021-09-30,12-17yrs,28353,21931
2021-09-30,18-29yrs,70592,55456
2021-09-30,30-39yrs,54175,45583
2021-09-30,40-49yrs,52093,46024
2021-09-30,50-59yrs,70296,58248
2021-09-30,60-69yrs,66878,62851
2021-09-30,70-79yrs,48175,46885
2021-09-30,80+,29120,28805
2021-10-01,12-17yrs,28353,21987
2021-10-01,18-29yrs,70592,55559
2021-10-01,30-39yrs,54175,45671
2021-10-01,40-49yrs,52093,46082
2021-10-01,50-59yrs,70296,58300
2021-10-01,60-69yrs,66878,62880
2021-10-01,70-79yrs,48175,46898
2021-10-01,80+,29120,28807
2021-10-02,12-17yrs,28353,22039
2021-10-02,18-29yrs,70592,55663
2021-10-02,30-39yrs,54175,45774
2021-10-02,40-49yrs,52093,46175
2021-10-02,50-59yrs,70296,58347
2021-10-02,60-69yrs,66878,62909
2021-10-02,70-79yrs,48175,46913
2021-10-02,80+,29120,28814
2021-10-03,12-17yrs,28353,22069
2021-10-03,18-29yrs,70592,55710
2021-10-03,30-39yrs,54175,45818
2021-10-03,40-49yrs,52093,46207
2021-10-03,50-59yrs,70296,58366
2021-10-03,60-69yrs,66878,62919
2021-10-03,70-79yrs,48175,46914
2021-10-03,80+,29120,28817
2021-10-04,12-17yrs,28353,22111
2021-10-04,18-29yrs,70592,55762
2021-10-04,30-39yrs,54175,45872
2021-10-04,40-49yrs,52093,46253
2021-10-04,50-59yrs,70296,58400
2021-10-04,60-69yrs,66878,62950
2021-10-04,70-79yrs,48175,46935
2021-10-04,80+,29120,28818
2021-10-05,12-17yrs,28353,22145
2021-10-05,18-29yrs,70592,55871
2021-10-05,30-39yrs,54175,45955
2021-10-05,40-49yrs,52093,46282
2021-10-05,50-59yrs,70296,58409
