Date,age group,Total population, one dose cumulative
2021-10-02,70-79yrs,43839,42052
2021-10-02,80+,25542,27135
2021-10-03,12-17yrs,49248,44669
2021-10-03,18-29yrs,95648,73785
2021-10-03,30-39yrs,80648,66135
2021-10-03,40-49yrs,88209,81764
2021-10-03,50-59yrs,85689,79355
2021-10-03,60-69yrs,64619,59312
2021-10-03,70-79yrs,43839,42060
2021-10-03,80+,25542,27136
2021-10-04,12-17yrs,49248,44698
2021-10-04,18-29yrs,95648,73827
2021-10-04,30-39yrs,80648,66179
2021-10-04,40-49yrs,88209,81801
2021-10-04,50-59yrs,85689,79383
2021-10-04,60-69yrs,64619,59322
2021-10-04,70-79yrs,43839,42067
2021-10-04,80+,25542,27137
2021-10-05,12-17yrs,49248,44728
2021-10-05,18-29yrs,95648,73898
2021-10-05,30-39yrs,80648,66244
2021-10-05,40-49yrs,88209,81854
2021-10-05,50-59yrs,85689,79411
2021-10-05,60-69yrs,64619,59337
2021-10-05,70-79yrs,43839,42087
2021-10-05,80+,25542,27143
2021-10-06,12-17yrs,49248,44775
2021-10-06,18-29yrs,95648,73995
2021-10-06,30-39yrs,80648,66336
2021-10-06,40-49yrs,88209,81912
2021-10-06,50-59yrs,85689,79464
2021-10-06,60-69yrs,64619,59374
2021-10-06,70-79yrs,43839,42103
2021-10-06,80+,25542,27148
2021-10-07,12-17yrs,49248,44804
2021-10-07,18-29yrs,95648,74045
2021-10-07,30-39yrs,80648,66380
2021-10-07,40-49yrs,88209,81953
2021-10-07,50-59yrs,85689,79504
2021-10-07,60-69yrs,64619,59398
2021-10-07,70-79yrs,43839,42114
2021-10-07,80+,25542,27152
2021-10-08,12-17yrs,49248,44857
2021-10-08,18-29yrs,95648,74094
2021-10-08,30-39yrs,80648,66447
2021-10-08,40-49yrs,88209,82004
2021-10-08,50-59yrs,85689,79535
2021-10-08,60-69yrs,64619,59419
2021-10-08,70-79yrs,43839,42123
2021-10-08,80+,25542,27150
2021-10-09,12-17yrs,49248,44924
2021-10-09,18-29yrs,95648,74173
2021-10-09,30-39yrs,80648,66517
2021-10-09,40-49yrs,88209,82059
2021-10-09,50-59yrs,85689,79578
2021-10-09,60-69yrs,64619,59438
2021-10-09,70-79yrs,43839,42126
2021-10-09,80+,25542,27153
2021-10-10,12-17yrs,49248,44994
2021-10-10,18-29yrs,95648,74246
2021-10-10,30-39yrs,80648,66580
2021-10-10,40-49yrs,88209,82125
2021-10-10,50-59yrs,85689,79628
2021-10-10,60-69yrs,64619,59460
2021-10-10,70-79yrs,43839,42133
2021-10-10,80+,25542,27153
2021-10-11,12-17yrs,49248,45012
2021-10-11,18-29yrs,95648,74273
2021-10-11,30-39yrs,80648,66613
2021-10-11,40-49yrs,88209,82151
2021-10-11,50-59yrs,85689,79641
2021-10-11,60-69yrs,64619,59466
2021-10-11,70-79yrs,43839,42140
2021-10-11,80+,25542,27155
2021-10-12,12-17yrs,49248,45021
2021-10-12,18-29yrs,95648,74287
2021-10-12,30-39yrs,80648,66620
2021-10-12,40-49yrs,88209,82159
2021-10-12,50-59yrs,85689,79650
2021-10-12,60-69yrs,64619,59466
2021-10-12,70-79yrs,43839,42142
2021-10-12,80+,25542,27156
2021-10-13,12-17yrs,49248,45067
2021-10-13,18-29yrs,95648,74385
2021-10-13,30-39yrs,80648,66689
2021-10-13,40-49yrs,88209,82194
2021-10-13,50-59yrs,85689,79692
2021-10-13,60-69yrs,64619,59494
2021-10-13,70-79yrs,43839,42152
2021-10-13,80+,25542,27160
2021-10-14,12-17yrs,49248,45117
2021-10-14,18-29yrs,95648,74453
2021-10-14,30-39yrs,80648,66771
2021-10-14,40-49yrs,88209,82245
2021-10-14,50-59yrs,85689,79740
2021-10-14,60-69yrs,64619,59521
2021-10-14,70-79yrs,43839,42163
2021-10-14,80+,25542,27161
2021-10-15,12-17yrs,49248,45155
2021-10-15,18-29yrs,95648,74516
2021-10-15,30-39yrs,80648,66828
2021-10-15,40-49yrs,88209,82296
2021-10-15,50-59yrs,85689,79779
2021-10-15,60-69yrs,64619,59539
2021-10-15,70-79yrs,43839,42171
2021-10-15,80+,25542,27164
2021-10-16,12-17yrs,49248,45199
2021-10-16,18-29yrs,95648,74584
2021-10-16,30-39yrs,80648,66892
2021-10-16,40-49yrs,88209,82369
2021-10-16,50-59yrs,85689,79821
2021-10-16,60-69yrs,64619,59557
2021-10-16,70-79yrs,43839,42176
2021-10-16,80+,25542,27166
2021-10-17,12-17yrs,49248,45256
2021-10-17,18-29yrs,95648,74652
2021-10-17,30-39yrs,80648,66921
2021-10-17,40-49yrs,88209,82406
2021-10-17,50-59yrs,85689,79855
2021-10-17,60-69yrs,64619,59574
2021-10-17,70-79yrs,43839,42181
2021-10-17,80+,25542,27168
2021-10-18,12-17yrs,49248,45287
2021-10-18,18-29yrs,95648,74680
2021-10-18,30-39yrs,80648,66963
2021-10-18,40-49yrs,88209,82428
2021-10-18,50-59yrs,85689,79872
2021-10-18,60-69yrs,64619,59587
2021-10-18,70-79yrs,43839,42182
2021-10-18,80+,25542,27168
2021-10-19,12-17yrs,49248,45307
2021-10-19,18-29yrs,95648,74735
2021-10-19,30-39yrs,80648,67016
2021-10-19,40-49yrs,88209,82463
2021-10-19,50-59yrs,85689,79892
2021-10-19,60-69yrs,64619,59612
2021-10-19,70-79yrs,43839,42187
2021-10-19,80+,25542,27169
2021-10-20,12-17yrs,49248,45372
2021-10-20,18-29yrs,95648,74814
2021-10-20,30-39yrs,80648,67079
2021-10-20,40-49yrs,88209,82529
2021-10-20,50-59yrs,85689,79938
2021-10-20,60-69yrs,64619,59639
2021-10-20,70-79yrs,43839,42196
2021-10-20,80+,25542,27169
2021-10-21,12-17yrs,49248,45426
2021-10-21,18-29yrs,95648,74859
2021-10-21,30-39yrs,80648,67133
2021-10-21,40-49yrs,88209,82564
2021-10-21,50-59yrs,85689,79978
2021-10-21,60-69yrs,64619,59655
2021-10-21,70-79yrs,43839,42205
2021-10-21,80+,25542,27173
2021-10-22,12-17yrs,49248,45476
2021-10-22,18-29yrs,95648,74914
2021-10-22,30-39yrs,80648,67176
2021-10-22,40-49yrs,88209,82599
2021-10-22,50-59yrs,85689,80009
