Date,age group,Total population, one dose cumulative
2021-09-20,18-29yrs,29436,22166
2021-09-20,30-39yrs,24368,18083
2021-09-20,40-49yrs,23893,19312
2021-09-20,50-59yrs,28981,24311
2021-09-20,60-69yrs,28512,26640
2021-09-20,70-79yrs,18552,18147
2021-09-20,80+,10028,10535
2021-09-21,12-17yrs,11889,9289
2021-09-21,18-29yrs,29436,22248
2021-09-21,30-39yrs,24368,18158
2021-09-21,40-49yrs,23893,19360
2021-09-21,50-59yrs,28981,24362
2021-09-21,60-69yrs,28512,26662
2021-09-21,70-79yrs,18552,18160
2021-09-21,80+,10028,10536
2021-09-22,12-17yrs,11889,9336
2021-09-22,18-29yrs,29436,22398
2021-09-22,30-39yrs,24368,18275
2021-09-22,40-49yrs,23893,19427
2021-09-22,50-59yrs,28981,24445
2021-09-22,60-69yrs,28512,26708
2021-09-22,70-79yrs,18552,18180
2021-09-22,80+,10028,10554
2021-09-23,12-17yrs,11889,9387
2021-09-23,18-29yrs,29436,22514
2021-09-23,30-39yrs,24368,18357
2021-09-23,40-49yrs,23893,19485
2021-09-23,50-59yrs,28981,24507
2021-09-23,60-69yrs,28512,26776
2021-09-23,70-79yrs,18552,18222
2021-09-23,80+,10028,10569
2021-09-24,12-17yrs,11889,9408
2021-09-24,18-29yrs,29436,22596
2021-09-24,30-39yrs,24368,18402
2021-09-24,40-49yrs,23893,19527
2021-09-24,50-59yrs,28981,24576
2021-09-24,60-69yrs,28512,26837
2021-09-24,70-79yrs,18552,18267
2021-09-24,80+,10028,10581
2021-09-25,12-17yrs,11889,9447
2021-09-25,18-29yrs,29436,22676
2021-09-25,30-39yrs,24368,18469
2021-09-25,40-49yrs,23893,19567
2021-09-25,50-59yrs,28981,24627
2021-09-25,60-69yrs,28512,26886
2021-09-25,70-79yrs,18552,18338
2021-09-25,80+,10028,10597
2021-09-26,12-17yrs,11889,9482
2021-09-26,18-29yrs,29436,22805
2021-09-26,30-39yrs,24368,18559
2021-09-26,40-49yrs,23893,19662
2021-09-26,50-59yrs,28981,24680
2021-09-26,60-69yrs,28512,26905
2021-09-26,70-79yrs,18552,18354
2021-09-26,80+,10028,10597
2021-09-27,12-17yrs,11889,9482
2021-09-27,18-29yrs,29436,22818
2021-09-27,30-39yrs,24368,18564
2021-09-27,40-49yrs,23893,19664
2021-09-27,50-59yrs,28981,24684
2021-09-27,60-69yrs,28512,26905
2021-09-27,70-79yrs,18552,18354
2021-09-27,80+,10028,10597
2021-09-28,12-17yrs,11889,9515
2021-09-28,18-29yrs,29436,22908
2021-09-28,30-39yrs,24368,18640
2021-09-28,40-49yrs,23893,19747
2021-09-28,50-59yrs,28981,24763
2021-09-28,60-69yrs,28512,27040
2021-09-28,70-79yrs,18552,18391
2021-09-28,80+,10028,10610
2021-09-29,12-17yrs,11889,9550
2021-09-29,18-29yrs,29436,23055
2021-09-29,30-39yrs,24368,18744
2021-09-29,40-49yrs,23893,19836
2021-09-29,50-59yrs,28981,24844
2021-09-29,60-69yrs,28512,27064
2021-09-29,70-79yrs,18552,18401
2021-09-29,80+,10028,10613
2021-09-30,12-17yrs,11889,9651
2021-09-30,18-29yrs,29436,23213
2021-09-30,30-39yrs,24368,18874
2021-09-30,40-49yrs,23893,19941
2021-09-30,50-59yrs,28981,24971
2021-09-30,60-69yrs,28512,27126
2021-09-30,70-79yrs,18552,18417
2021-09-30,80+,10028,10617
2021-10-01,12-17yrs,11889,9676
2021-10-01,18-29yrs,29436,23253
2021-10-01,30-39yrs,24368,18897
2021-10-01,40-49yrs,23893,19967
2021-10-01,50-59yrs,28981,24992
2021-10-01,60-69yrs,28512,27136
2021-10-01,70-79yrs,18552,18422
2021-10-01,80+,10028,10618
2021-10-02,12-17yrs,11889,9694
2021-10-02,18-29yrs,29436,23328
2021-10-02,30-39yrs,24368,18972
2021-10-02,40-49yrs,23893,20025
2021-10-02,50-59yrs,28981,25048
2021-10-02,60-69yrs,28512,27175
2021-10-02,70-79yrs,18552,18444
2021-10-02,80+,10028,10622
2021-10-03,12-17yrs,11889,9705
2021-10-03,18-29yrs,29436,23359
2021-10-03,30-39yrs,24368,19000
2021-10-03,40-49yrs,23893,20037
2021-10-03,50-59yrs,28981,25061
2021-10-03,60-69yrs,28512,27178
2021-10-03,70-79yrs,18552,18444
2021-10-03,80+,10028,10624
2021-10-04,12-17yrs,11889,9712
2021-10-04,18-29yrs,29436,23382
2021-10-04,30-39yrs,24368,19027
2021-10-04,40-49yrs,23893,20052
2021-10-04,50-59yrs,28981,25074
2021-10-04,60-69yrs,28512,27182
2021-10-04,70-79yrs,18552,18444
2021-10-04,80+,10028,10626
2021-10-05,12-17yrs,11889,9734
2021-10-05,18-29yrs,29436,23472
2021-10-05,30-39yrs,24368,19078
2021-10-05,40-49yrs,23893,20102
2021-10-05,50-59yrs,28981,25105
2021-10-05,60-69yrs,28512,27199
2021-10-05,70-79yrs,18552,18448
2021-10-05,80+,10028,10630
2021-10-06,12-17yrs,11889,9758
2021-10-06,18-29yrs,29436,23602
2021-10-06,30-39yrs,24368,19160
2021-10-06,40-49yrs,23893,20170
2021-10-06,50-59yrs,28981,25194
2021-10-06,60-69yrs,28512,27278
2021-10-06,70-79yrs,18552,18509
2021-10-06,80+,10028,10669
2021-10-07,12-17yrs,11889,9772
2021-10-07,18-29yrs,29436,23687
2021-10-07,30-39yrs,24368,19234
2021-10-07,40-49yrs,23893,20253
2021-10-07,50-59yrs,28981,25263
2021-10-07,60-69yrs,28512,27359
2021-10-07,70-79yrs,18552,18548
2021-10-07,80+,10028,10684
2021-10-08,12-17yrs,11889,9812
2021-10-08,18-29yrs,29436,23765
2021-10-08,30-39yrs,24368,19292
2021-10-08,40-49yrs,23893,20299
2021-10-08,50-59yrs,28981,25307
2021-10-08,60-69yrs,28512,27391
2021-10-08,70-79yrs,18552,18552
2021-10-08,80+,10028,10687
2021-10-09,12-17yrs,11889,9840
2021-10-09,18-29yrs,29436,23901
2021-10-09,30-39yrs,24368,19386
2021-10-09,40-49yrs,23893,20373
2021-10-09,50-59yrs,28981,25392
2021-10-09,60-69yrs,28512,27430
2021-10-09,70-79yrs,18552,18566
2021-10-09,80+,10028,10688
2021-10-10,12-17yrs,11889,9857
2021-10-10,18-29yrs,29436,23952
2021-10-10,30-39yrs,24368,19429
2021-10-10,40-49yrs,23893,20410
2021-10-10,50-59yrs,28981,25408
2021-10-10,60-69yrs,28512,27437
2021-10-10,70-79yrs,18552,18566
2021-10-10,80+,10028,10688
2021-10-11,12-17yrs,11889,9858
2021-10-11,18-29yrs,29436,23965
2021-10-11,30-39yrs,24368,19436
2021-10-11,40-49yrs,23893,20413
2021-10-11,50-59yrs,28981,25412
2021-10-11,60-69yrs,28512,27438
2021-10-11,70-79yrs,18552,18566
2021-10-11,80+,10028,10688
2021-10-12,12-17yrs,11889,9859
2021-10-12,18-29yrs,29436,23984
2021-10-12,30-39yrs,24368,19442
2021-10-12,40-49yrs,23893,20427
2021-10-12,50-59yrs,28981,25421
2021-10-12,60-69yrs,28512,27441
2021-10-12,70-79yrs,18552,18566
2021-10-12,80+,10028,10688
2021-10-13,12-17yrs,11889,9891
2021-10-13,18-29yrs,29436,24141
2021-10-13,30-39yrs,24368,19530
2021-10-13,40-49yrs,23893,20512
2021-10-13,50-59yrs,28981,25506
2021-10-13,60-69yrs,28512,27477
2021-10-13,70-79yrs,18552,18583
2021-10-13,80+,10028,10693
2021-10-14,12-17yrs,11889,9924
2021-10-14,18-29yrs,29436,24216
2021-10-14,30-39yrs,24368,19608
2021-10-14,40-49yrs,23893,20562
2021-10-14,50-59yrs,28981,25533
2021-10-14,60-69yrs,28512,27502
2021-10-14,70-79yrs,18552,18589
2021-10-14,80+,10028,10696
2021-10-15,12-17yrs,11889,9947
2021-10-15,18-29yrs,29436,24283
2021-10-15,30-39yrs,24368,19658
2021-10-15,40-49yrs,23893,20600
2021-10-15,50-59yrs,28981,25556
2021-10-15,60-69yrs,28512,27522
2021-10-15,70-79yrs,18552,18594
2021-10-15,80+,10028,10696
2021-10-16,12-17yrs,11889,9956
2021-10-16,18-29yrs,29436,24347
2021-10-16,30-39yrs,24368,19707
2021-10-16,40-49yrs,23893,20636
2021-10-16,50-59yrs,28981,25595
2021-10-16,60-69yrs,28512,27542
2021-10-16,70-79yrs,18552,18598
2021-10-16,80+,10028,10697
2021-10-17,12-17yrs,11889,9966
2021-10-17,18-29yrs,29436,24395
2021-10-17,30-39yrs,24368,19733
2021-10-17,40-49yrs,23893,20658
2021-10-17,50-59yrs,28981,25609
2021-10-17,60-69yrs,28512,27549
2021-10-17,70-79yrs,18552,18604
2021-10-17,80+,10028,10698
2021-10-18,12-17yrs,11889,9967
