Date,age group,Total population, one dose cumulative
2021-10-01,60-69yrs,60813,56431
2021-10-01,70-79yrs,40094,38675
2021-10-01,80+,23219,23745
2021-10-02,12-17yrs,31735,28319
2021-10-02,18-29yrs,88180,76941
2021-10-02,30-39yrs,73436,60126
2021-10-02,40-49yrs,59863,53801
2021-10-02,50-59yrs,66854,57750
2021-10-02,60-69yrs,60813,56460
2021-10-02,70-79yrs,40094,38690
2021-10-02,80+,23219,23746
2021-10-03,12-17yrs,31735,28363
2021-10-03,18-29yrs,88180,77034
2021-10-03,30-39yrs,73436,60191
2021-10-03,40-49yrs,59863,53834
2021-10-03,50-59yrs,66854,57773
2021-10-03,60-69yrs,60813,56473
2021-10-03,70-79yrs,40094,38694
2021-10-03,80+,23219,23749
2021-10-04,12-17yrs,31735,28387
2021-10-04,18-29yrs,88180,77114
2021-10-04,30-39yrs,73436,60236
2021-10-04,40-49yrs,59863,53868
2021-10-04,50-59yrs,66854,57795
2021-10-04,60-69yrs,60813,56483
2021-10-04,70-79yrs,40094,38697
2021-10-04,80+,23219,23749
2021-10-05,12-17yrs,31735,28428
2021-10-05,18-29yrs,88180,77330
2021-10-05,30-39yrs,73436,60365
2021-10-05,40-49yrs,59863,53928
2021-10-05,50-59yrs,66854,57849
2021-10-05,60-69yrs,60813,56507
2021-10-05,70-79yrs,40094,38710
2021-10-05,80+,23219,23753
2021-10-06,12-17yrs,31735,28489
2021-10-06,18-29yrs,88180,77523
2021-10-06,30-39yrs,73436,60476
2021-10-06,40-49yrs,59863,54023
2021-10-06,50-59yrs,66854,57927
2021-10-06,60-69yrs,60813,56586
2021-10-06,70-79yrs,40094,38768
2021-10-06,80+,23219,23762
2021-10-07,12-17yrs,31735,28537
2021-10-07,18-29yrs,88180,77651
2021-10-07,30-39yrs,73436,60540
2021-10-07,40-49yrs,59863,54070
2021-10-07,50-59yrs,66854,57947
2021-10-07,60-69yrs,60813,56600
2021-10-07,70-79yrs,40094,38776
2021-10-07,80+,23219,23769
2021-10-08,12-17yrs,31735,28625
2021-10-08,18-29yrs,88180,77876
2021-10-08,30-39yrs,73436,60697
2021-10-08,40-49yrs,59863,54174
2021-10-08,50-59yrs,66854,58034
2021-10-08,60-69yrs,60813,56690
2021-10-08,70-79yrs,40094,38841
2021-10-08,80+,23219,23777
2021-10-09,12-17yrs,31735,28721
2021-10-09,18-29yrs,88180,78121
2021-10-09,30-39yrs,73436,60819
2021-10-09,40-49yrs,59863,54247
2021-10-09,50-59yrs,66854,58073
2021-10-09,60-69yrs,60813,56744
2021-10-09,70-79yrs,40094,38863
2021-10-09,80+,23219,23779
2021-10-10,12-17yrs,31735,28789
2021-10-10,18-29yrs,88180,78261
2021-10-10,30-39yrs,73436,60897
2021-10-10,40-49yrs,59863,54302
2021-10-10,50-59yrs,66854,58116
2021-10-10,60-69yrs,60813,56757
2021-10-10,70-79yrs,40094,38868
2021-10-10,80+,23219,23784
2021-10-11,12-17yrs,31735,28823
2021-10-11,18-29yrs,88180,78303
2021-10-11,30-39yrs,73436,60942
2021-10-11,40-49yrs,59863,54327
2021-10-11,50-59yrs,66854,58137
2021-10-11,60-69yrs,60813,56766
2021-10-11,70-79yrs,40094,38873
2021-10-11,80+,23219,23784
2021-10-12,12-17yrs,31735,28831
2021-10-12,18-29yrs,88180,78336
2021-10-12,30-39yrs,73436,60966
2021-10-12,40-49yrs,59863,54332
2021-10-12,50-59yrs,66854,58142
2021-10-12,60-69yrs,60813,56772
2021-10-12,70-79yrs,40094,38876
2021-10-12,80+,23219,23784
2021-10-13,12-17yrs,31735,28886
2021-10-13,18-29yrs,88180,78487
2021-10-13,30-39yrs,73436,61047
2021-10-13,40-49yrs,59863,54373
2021-10-13,50-59yrs,66854,58173
2021-10-13,60-69yrs,60813,56782
2021-10-13,70-79yrs,40094,38870
2021-10-13,80+,23219,23771
2021-10-14,12-17yrs,31735,28914
2021-10-14,18-29yrs,88180,78610
2021-10-14,30-39yrs,73436,61111
2021-10-14,40-49yrs,59863,54420
2021-10-14,50-59yrs,66854,58206
2021-10-14,60-69yrs,60813,56802
2021-10-14,70-79yrs,40094,38877
2021-10-14,80+,23219,23774
2021-10-15,12-17yrs,31735,28971
2021-10-15,18-29yrs,88180,78748
2021-10-15,30-39yrs,73436,61202
2021-10-15,40-49yrs,59863,54479
2021-10-15,50-59yrs,66854,58248
2021-10-15,60-69yrs,60813,56832
2021-10-15,70-79yrs,40094,38889
2021-10-15,80+,23219,23775
2021-10-16,12-17yrs,31735,29032
2021-10-16,18-29yrs,88180,78873
2021-10-16,30-39yrs,73436,61296
2021-10-16,40-49yrs,59863,54543
2021-10-16,50-59yrs,66854,58293
2021-10-16,60-69yrs,60813,56847
2021-10-16,70-79yrs,40094,38899
2021-10-16,80+,23219,23782
2021-10-17,12-17yrs,31735,29073
2021-10-17,18-29yrs,88180,78923
2021-10-17,30-39yrs,73436,61351
2021-10-17,40-49yrs,59863,54577
2021-10-17,50-59yrs,66854,58316
2021-10-17,60-69yrs,60813,56854
2021-10-17,70-79yrs,40094,38903
2021-10-17,80+,23219,23784
2021-10-18,12-17yrs,31735,29099
2021-10-18,18-29yrs,88180,78967
2021-10-18,30-39yrs,73436,61371
2021-10-18,40-49yrs,59863,54594
2021-10-18,50-59yrs,66854,58324
2021-10-18,60-69yrs,60813,56859
2021-10-18,70-79yrs,40094,38903
2021-10-18,80+,23219,23785
2021-10-19,12-17yrs,31735,29142
2021-10-19,18-29yrs,88180,79095
2021-10-19,30-39yrs,73436,61448
2021-10-19,40-49yrs,59863,54639
2021-10-19,50-59yrs,66854,58356
2021-10-19,60-69yrs,60813,56881
2021-10-19,70-79yrs,40094,38909
2021-10-19,80+,23219,23786
2021-10-20,12-17yrs,31735,29177
2021-10-20,18-29yrs,88180,79245
2021-10-20,30-39yrs,73436,61549
2021-10-20,40-49yrs,59863,54701
2021-10-20,50-59yrs,66854,58406
2021-10-20,60-69yrs,60813,56920
2021-10-20,70-79yrs,40094,38944
2021-10-20,80+,23219,23788
2021-10-21,12-17yrs,31735,29231
2021-10-21,18-29yrs,88180,79415
2021-10-21,30-39yrs,73436,61668
2021-10-21,40-49yrs,59863,54782
2021-10-21,50-59yrs,66854,58472
2021-10-21,60-69yrs,60813,56984
2021-10-21,70-79yrs,40094,38986
2021-10-21,80+,23219,23794
2021-10-22,12-17yrs,31735,29281
2021-10-22,18-29yrs,88180,79551
2021-10-22,30-39yrs,73436,61749
2021-10-22,40-49yrs,59863,54847
2021-10-22,50-59yrs,66854,58514
