Date,age group,Total population, one dose cumulative
2021-09-10,50-59yrs,15450,11993
2021-09-10,60-69yrs,15770,14836
2021-09-10,70-79yrs,10558,10571
2021-09-10,80+,6269,6259
2021-09-11,12-17yrs,7233,4245
2021-09-11,18-29yrs,14984,9325
2021-09-11,30-39yrs,11594,8284
2021-09-11,40-49yrs,11350,8914
2021-09-11,50-59yrs,15450,12019
2021-09-11,60-69yrs,15770,14849
2021-09-11,70-79yrs,10558,10575
2021-09-11,80+,6269,6259
2021-09-12,12-17yrs,7233,4273
2021-09-12,18-29yrs,14984,9366
2021-09-12,30-39yrs,11594,8313
2021-09-12,40-49yrs,11350,8941
2021-09-12,50-59yrs,15450,12037
2021-09-12,60-69yrs,15770,14862
2021-09-12,70-79yrs,10558,10579
2021-09-12,80+,6269,6260
2021-09-13,12-17yrs,7233,4273
2021-09-13,18-29yrs,14984,9368
2021-09-13,30-39yrs,11594,8314
2021-09-13,40-49yrs,11350,8942
2021-09-13,50-59yrs,15450,12038
2021-09-13,60-69yrs,15770,14863
2021-09-13,70-79yrs,10558,10579
2021-09-13,80+,6269,6260
2021-09-14,12-17yrs,7233,4291
2021-09-14,18-29yrs,14984,9400
2021-09-14,30-39yrs,11594,8349
2021-09-14,40-49yrs,11350,8964
2021-09-14,50-59yrs,15450,12051
2021-09-14,60-69yrs,15770,14868
2021-09-14,70-79yrs,10558,10583
2021-09-14,80+,6269,6261
2021-09-15,12-17yrs,7233,4296
2021-09-15,18-29yrs,14984,9425
2021-09-15,30-39yrs,11594,8371
2021-09-15,40-49yrs,11350,8980
2021-09-15,50-59yrs,15450,12068
2021-09-15,60-69yrs,15770,14877
2021-09-15,70-79yrs,10558,10586
2021-09-15,80+,6269,6263
2021-09-16,12-17yrs,7233,4349
2021-09-16,18-29yrs,14984,9504
2021-09-16,30-39yrs,11594,8432
2021-09-16,40-49yrs,11350,9027
2021-09-16,50-59yrs,15450,12110
2021-09-16,60-69yrs,15770,14901
2021-09-16,70-79yrs,10558,10589
2021-09-16,80+,6269,6267
2021-09-17,12-17yrs,7233,4357
2021-09-17,18-29yrs,14984,9527
2021-09-17,30-39yrs,11594,8451
2021-09-17,40-49yrs,11350,9054
2021-09-17,50-59yrs,15450,12127
2021-09-17,60-69yrs,15770,14914
2021-09-17,70-79yrs,10558,10592
2021-09-17,80+,6269,6268
2021-09-18,12-17yrs,7233,4381
2021-09-18,18-29yrs,14984,9557
2021-09-18,30-39yrs,11594,8485
2021-09-18,40-49yrs,11350,9087
2021-09-18,50-59yrs,15450,12151
2021-09-18,60-69yrs,15770,14928
2021-09-18,70-79yrs,10558,10594
2021-09-18,80+,6269,6270
2021-09-19,12-17yrs,7233,4399
2021-09-19,18-29yrs,14984,9600
2021-09-19,30-39yrs,11594,8530
2021-09-19,40-49yrs,11350,9110
2021-09-19,50-59yrs,15450,12168
2021-09-19,60-69yrs,15770,14937
2021-09-19,70-79yrs,10558,10598
2021-09-19,80+,6269,6272
2021-09-20,12-17yrs,7233,4408
2021-09-20,18-29yrs,14984,9615
2021-09-20,30-39yrs,11594,8539
2021-09-20,40-49yrs,11350,9120
2021-09-20,50-59yrs,15450,12180
2021-09-20,60-69yrs,15770,14943
2021-09-20,70-79yrs,10558,10600
2021-09-20,80+,6269,6272
2021-09-21,12-17yrs,7233,4423
2021-09-21,18-29yrs,14984,9645
2021-09-21,30-39yrs,11594,8549
2021-09-21,40-49yrs,11350,9141
2021-09-21,50-59yrs,15450,12194
2021-09-21,60-69yrs,15770,14948
2021-09-21,70-79yrs,10558,10603
2021-09-21,80+,6269,6273
2021-09-22,12-17yrs,7233,4451
2021-09-22,18-29yrs,14984,9697
2021-09-22,30-39yrs,11594,8609
2021-09-22,40-49yrs,11350,9180
2021-09-22,50-59yrs,15450,12221
2021-09-22,60-69yrs,15770,14956
2021-09-22,70-79yrs,10558,10610
2021-09-22,80+,6269,6273
2021-09-23,12-17yrs,7233,4479
2021-09-23,18-29yrs,14984,9762
2021-09-23,30-39yrs,11594,8652
2021-09-23,40-49yrs,11350,9222
2021-09-23,50-59yrs,15450,12249
2021-09-23,60-69yrs,15770,14973
2021-09-23,70-79yrs,10558,10616
2021-09-23,80+,6269,6276
2021-09-24,12-17yrs,7233,4501
2021-09-24,18-29yrs,14984,9822
2021-09-24,30-39yrs,11594,8708
2021-09-24,40-49yrs,11350,9252
2021-09-24,50-59yrs,15450,12272
2021-09-24,60-69yrs,15770,14995
2021-09-24,70-79yrs,10558,10619
2021-09-24,80+,6269,6278
2021-09-25,12-17yrs,7233,4529
2021-09-25,18-29yrs,14984,9882
2021-09-25,30-39yrs,11594,8745
2021-09-25,40-49yrs,11350,9281
2021-09-25,50-59yrs,15450,12291
2021-09-25,60-69yrs,15770,15004
2021-09-25,70-79yrs,10558,10625
2021-09-25,80+,6269,6281
2021-09-26,12-17yrs,7233,4552
2021-09-26,18-29yrs,14984,9953
2021-09-26,30-39yrs,11594,8782
2021-09-26,40-49yrs,11350,9308
2021-09-26,50-59yrs,15450,12312
2021-09-26,60-69yrs,15770,15013
2021-09-26,70-79yrs,10558,10628
2021-09-26,80+,6269,6281
2021-09-27,12-17yrs,7233,4554
2021-09-27,18-29yrs,14984,9957
2021-09-27,30-39yrs,11594,8793
2021-09-27,40-49yrs,11350,9313
2021-09-27,50-59yrs,15450,12318
2021-09-27,60-69yrs,15770,15019
2021-09-27,70-79yrs,10558,10628
2021-09-27,80+,6269,6281
2021-09-28,12-17yrs,7233,4556
2021-09-28,18-29yrs,14984,9971
2021-09-28,30-39yrs,11594,8806
2021-09-28,40-49yrs,11350,9322
2021-09-28,50-59yrs,15450,12323
2021-09-28,60-69yrs,15770,15023
2021-09-28,70-79yrs,10558,10632
2021-09-28,80+,6269,6282
2021-09-29,12-17yrs,7233,4566
2021-09-29,18-29yrs,14984,9986
2021-09-29,30-39yrs,11594,8822
2021-09-29,40-49yrs,11350,9328
2021-09-29,50-59yrs,15450,12333
2021-09-29,60-69yrs,15770,15029
2021-09-29,70-79yrs,10558,10636
2021-09-29,80+,6269,6284
2021-09-30,12-17yrs,7233,4590
2021-09-30,18-29yrs,14984,10028
2021-09-30,30-39yrs,11594,8856
2021-09-30,40-49yrs,11350,9363
2021-09-30,50-59yrs,15450,12351
2021-09-30,60-69yrs,15770,15041
2021-09-30,70-79yrs,10558,10643
2021-09-30,80+,6269,6286
2021-10-01,12-17yrs,7233,4596
2021-10-01,18-29yrs,14984,10051
2021-10-01,30-39yrs,11594,8889
2021-10-01,40-49yrs,11350,9380
2021-10-01,50-59yrs,15450,12360
2021-10-01,60-69yrs,15770,15043
2021-10-01,70-79yrs,10558,10645
2021-10-01,80+,6269,6287
2021-10-02,12-17yrs,7233,4609
2021-10-02,18-29yrs,14984,10074
2021-10-02,30-39yrs,11594,8915
2021-10-02,40-49yrs,11350,9391
2021-10-02,50-59yrs,15450,12373
2021-10-02,60-69yrs,15770,15052
2021-10-02,70-79yrs,10558,10649
2021-10-02,80+,6269,6288
2021-10-03,12-17yrs,7233,4624
2021-10-03,18-29yrs,14984,10121
2021-10-03,30-39yrs,11594,8961
2021-10-03,40-49yrs,11350,9416
2021-10-03,50-59yrs,15450,12390
2021-10-03,60-69yrs,15770,15064
2021-10-03,70-79yrs,10558,10652
2021-10-03,80+,6269,6290
2021-10-04,12-17yrs,7233,4630
2021-10-04,18-29yrs,14984,10128
2021-10-04,30-39yrs,11594,8968
2021-10-04,40-49yrs,11350,9421
2021-10-04,50-59yrs,15450,12396
2021-10-04,60-69yrs,15770,15071
2021-10-04,70-79yrs,10558,10653
2021-10-04,80+,6269,6293
2021-10-05,12-17yrs,7233,4634
2021-10-05,18-29yrs,14984,10136
2021-10-05,30-39yrs,11594,8976
2021-10-05,40-49yrs,11350,9425
2021-10-05,50-59yrs,15450,12405
2021-10-05,60-69yrs,15770,15073
2021-10-05,70-79yrs,10558,10653
2021-10-05,80+,6269,6294
2021-10-06,12-17yrs,7233,4642
2021-10-06,18-29yrs,14984,10147
2021-10-06,30-39yrs,11594,8995
2021-10-06,40-49yrs,11350,9439
2021-10-06,50-59yrs,15450,12414
2021-10-06,60-69yrs,15770,15075
2021-10-06,70-79yrs,10558,10653
2021-10-06,80+,6269,6294
2021-10-07,12-17yrs,7233,4675
2021-10-07,18-29yrs,14984,10202
2021-10-07,30-39yrs,11594,9042
2021-10-07,40-49yrs,11350,9471
2021-10-07,50-59yrs,15450,12442
2021-10-07,60-69yrs,15770,15087
2021-10-07,70-79yrs,10558,10657
2021-10-07,80+,6269,6297
2021-10-08,12-17yrs,7233,4682
2021-10-08,18-29yrs,14984,10217
2021-10-08,30-39yrs,11594,9060
2021-10-08,40-49yrs,11350,9480
2021-10-08,50-59yrs,15450,12450
2021-10-08,60-69yrs,15770,15094
2021-10-08,70-79yrs,10558,10659
2021-10-08,80+,6269,6297
2021-10-09,12-17yrs,7233,4694
2021-10-09,18-29yrs,14984,10238
2021-10-09,30-39yrs,11594,9076
2021-10-09,40-49yrs,11350,9491
2021-10-09,50-59yrs,15450,12462
2021-10-09,60-69yrs,15770,15099
2021-10-09,70-79yrs,10558,10661
2021-10-09,80+,6269,6297
2021-10-10,12-17yrs,7233,4714
2021-10-10,18-29yrs,14984,10284
2021-10-10,30-39yrs,11594,9115
2021-10-10,40-49yrs,11350,9519
2021-10-10,50-59yrs,15450,12488
2021-10-10,60-69yrs,15770,15108
