Date,PHU_num,One_dose_percentage
2021-12-25,2238,83.42
2021-12-25,2240,82.6
2021-12-25,2241,90.66
2021-12-25,2242,80.51
2021-12-25,2243,92.3
2021-12-25,2244,89.03
2021-12-25,2246,85.14
2021-12-25,2247,84.38
2021-12-25,2249,92.6
2021-12-25,2251,90.65
2021-12-25,2253,86.61
2021-12-25,2255,85.53
2021-12-25,2256,85.12
2021-12-25,2257,81.41
2021-12-25,2258,86.02
2021-12-25,2260,84.71
2021-12-25,2261,86.31
2021-12-25,2262,86.94
2021-12-25,2263,83.33
2021-12-25,2265,86.26
2021-12-25,2266,86.83
2021-12-25,2268,84.26
2021-12-25,2270,86.47
2021-12-25,3895,87.32
2021-12-25,4913,81.0
2021-12-25,5183,83.56
2021-12-25,9999,0
2021-12-26,2226,86.05
2021-12-26,2227,84.45
2021-12-26,2230,87.93
2021-12-26,2233,79.91
2021-12-26,2234,80.1
2021-12-26,2235,85.21
2021-12-26,2236,88.97
2021-12-26,2237,84.6
2021-12-26,2238,83.42
2021-12-26,2240,82.6
2021-12-26,2241,90.66
2021-12-26,2242,80.51
2021-12-26,2243,92.3
2021-12-26,2244,89.04
2021-12-26,2246,85.14
2021-12-26,2247,84.38
2021-12-26,2249,92.6
2021-12-26,2251,90.66
2021-12-26,2253,86.62
2021-12-26,2255,85.53
2021-12-26,2256,85.13
2021-12-26,2257,81.41
2021-12-26,2258,86.03
2021-12-26,2260,84.71
2021-12-26,2261,86.31
2021-12-26,2262,86.94
2021-12-26,2263,83.33
2021-12-26,2265,86.26
2021-12-26,2266,86.83
2021-12-26,2268,84.26
2021-12-26,2270,86.48
2021-12-26,3895,87.33
2021-12-26,4913,81.0
2021-12-26,5183,83.56
2021-12-26,9999,0
2021-12-27,2226,86.05
2021-12-27,2227,84.45
2021-12-27,2230,87.94
2021-12-27,2233,79.91
2021-12-27,2234,80.1
2021-12-27,2235,85.21
2021-12-27,2236,88.97
2021-12-27,2237,84.62
2021-12-27,2238,83.42
2021-12-27,2240,82.6
2021-12-27,2241,90.68
2021-12-27,2242,80.51
2021-12-27,2243,92.3
2021-12-27,2244,89.06
2021-12-27,2246,85.15
2021-12-27,2247,84.39
2021-12-27,2249,92.6
2021-12-27,2251,90.68
2021-12-27,2253,86.62
2021-12-27,2255,85.55
2021-12-27,2256,85.14
2021-12-27,2257,81.42
2021-12-27,2258,86.03
2021-12-27,2260,84.71
2021-12-27,2261,86.31
2021-12-27,2262,86.94
2021-12-27,2263,83.33
2021-12-27,2265,86.33
2021-12-27,2266,86.83
2021-12-27,2268,84.28
2021-12-27,2270,86.48
2021-12-27,3895,87.34
2021-12-27,4913,81.01
2021-12-27,5183,83.57
2021-12-27,9999,0
2021-12-28,2226,86.11
2021-12-28,2227,84.47
2021-12-28,2230,88.0
2021-12-28,2233,79.92
2021-12-28,2234,80.12
2021-12-28,2235,85.29
2021-12-28,2236,89.14
2021-12-28,2237,84.69
2021-12-28,2238,83.43
2021-12-28,2240,82.62
2021-12-28,2241,90.78
2021-12-28,2242,80.53
2021-12-28,2243,92.32
2021-12-28,2244,89.12
2021-12-28,2246,85.17
2021-12-28,2247,84.41
2021-12-28,2249,92.61
2021-12-28,2251,90.75
2021-12-28,2253,86.66
2021-12-28,2255,85.57
2021-12-28,2256,85.21
2021-12-28,2257,81.46
2021-12-28,2258,86.05
2021-12-28,2260,84.78
2021-12-28,2261,86.33
2021-12-28,2262,86.95
2021-12-28,2263,83.34
2021-12-28,2265,86.39
2021-12-28,2266,86.89
2021-12-28,2268,84.34
2021-12-28,2270,86.54
2021-12-28,3895,87.38
2021-12-28,4913,81.02
2021-12-28,5183,83.6
2021-12-28,9999,0
2021-12-29,2226,86.17
2021-12-29,2227,84.53
2021-12-29,2230,88.07
2021-12-29,2233,79.96
2021-12-29,2234,80.18
2021-12-29,2235,85.44
2021-12-29,2236,89.25
2021-12-29,2237,84.79
2021-12-29,2238,83.46
2021-12-29,2240,82.79
2021-12-29,2241,90.88
2021-12-29,2242,80.61
2021-12-29,2243,92.34
2021-12-29,2244,89.19
2021-12-29,2246,85.29
2021-12-29,2247,84.45
2021-12-29,2249,92.69
2021-12-29,2251,90.83
2021-12-29,2253,86.78
2021-12-29,2255,85.72
2021-12-29,2256,85.26
2021-12-29,2257,81.5
2021-12-29,2258,86.08
2021-12-29,2260,84.85
2021-12-29,2261,86.46
2021-12-29,2262,86.96
2021-12-29,2263,83.37
2021-12-29,2265,86.46
2021-12-29,2266,86.97
2021-12-29,2268,84.39
2021-12-29,2270,86.61
2021-12-29,3895,87.45
2021-12-29,4913,81.05
2021-12-29,5183,83.63
2021-12-29,9999,0
2021-12-30,2226,86.22
2021-12-30,2227,84.63
2021-12-30,2230,88.16
2021-12-30,2233,80.1
2021-12-30,2234,80.22
2021-12-30,2235,85.51
2021-12-30,2236,89.36
2021-12-30,2237,84.89
2021-12-30,2238,83.47
2021-12-30,2240,82.86
2021-12-30,2241,90.99
2021-12-30,2242,80.69
2021-12-30,2243,92.43
2021-12-30,2244,89.27
2021-12-30,2246,85.32
2021-12-30,2247,84.49
2021-12-30,2249,92.89
2021-12-30,2251,90.9
2021-12-30,2253,86.86
2021-12-30,2255,85.86
2021-12-30,2256,85.33
2021-12-30,2257,81.53
2021-12-30,2258,86.13
2021-12-30,2260,84.9
2021-12-30,2261,86.55
2021-12-30,2262,87.01
2021-12-30,2263,83.55
2021-12-30,2265,86.56
2021-12-30,2266,87.04
2021-12-30,2268,84.46
2021-12-30,2270,86.68
2021-12-30,3895,87.53
2021-12-30,4913,81.11
2021-12-30,5183,83.72
2021-12-30,9999,0
2021-12-31,2226,86.27
2021-12-31,2227,84.68
2021-12-31,2230,88.24
2021-12-31,2233,80.23
2021-12-31,2234,80.3
2021-12-31,2235,85.59
2021-12-31,2236,89.49
2021-12-31,2237,84.97
2021-12-31,2238,83.53
2021-12-31,2240,82.97
2021-12-31,2241,91.14
2021-12-31,2242,80.79
2021-12-31,2243,92.48
2021-12-31,2244,89.34
2021-12-31,2246,85.39
2021-12-31,2247,84.43
2021-12-31,2249,93.0
2021-12-31,2251,90.96
2021-12-31,2253,86.95
2021-12-31,2255,85.96
2021-12-31,2256,85.41
2021-12-31,2257,81.61
2021-12-31,2258,86.2
2021-12-31,2260,84.98
2021-12-31,2261,86.68
2021-12-31,2262,87.07
2021-12-31,2263,83.71
2021-12-31,2265,86.66
2021-12-31,2266,87.12
2021-12-31,2268,84.52
2021-12-31,2270,86.76
2021-12-31,3895,87.61
2021-12-31,4913,81.15
2021-12-31,5183,83.84
2021-12-31,9999,0
2022-01-01,2226,86.28
2022-01-01,2227,84.71
2022-01-01,2230,88.27
2022-01-01,2233,80.27
2022-01-01,2234,80.34
2022-01-01,2235,85.62
2022-01-01,2236,89.5
2022-01-01,2237,85.05
2022-01-01,2238,83.55
2022-01-01,2240,83.01
2022-01-01,2241,91.2
2022-01-01,2242,80.81
2022-01-01,2243,92.5
2022-01-01,2244,89.4
2022-01-01,2246,85.41
2022-01-01,2247,84.35
2022-01-01,2249,93.08
2022-01-01,2251,91.01
2022-01-01,2253,87.04
2022-01-01,2255,85.98
2022-01-01,2256,85.45
2022-01-01,2257,81.63
2022-01-01,2258,86.22
2022-01-01,2260,85.02
2022-01-01,2261,86.75
2022-01-01,2262,87.07
2022-01-01,2263,83.77
2022-01-01,2265,86.74
2022-01-01,2266,87.16
2022-01-01,2268,84.54
2022-01-01,2270,86.82
2022-01-01,3895,87.66
2022-01-01,4913,81.16
2022-01-01,5183,83.87
2022-01-01,9999,0
2022-01-02,2226,86.28
2022-01-02,2227,84.71
2022-01-02,2230,88.28
2022-01-02,2233,80.27
2022-01-02,2234,80.34
2022-01-02,2235,85.62
2022-01-02,2236,89.5
2022-01-02,2237,85.05
2022-01-02,2238,83.55
2022-01-02,2240,83.01
2022-01-02,2241,91.2
2022-01-02,2242,80.81
2022-01-02,2243,92.5
2022-01-02,2244,89.42
2022-01-02,2246,85.43
2022-01-02,2247,84.35
2022-01-02,2249,93.09
2022-01-02,2251,91.02
2022-01-02,2253,87.05
2022-01-02,2255,85.99
2022-01-02,2256,85.46
2022-01-02,2257,81.64
2022-01-02,2258,86.22
2022-01-02,2260,85.02
2022-01-02,2261,86.75
2022-01-02,2262,87.07
2022-01-02,2263,83.77
2022-01-02,2265,86.79
2022-01-02,2266,87.16
2022-01-02,2268,84.54
2022-01-02,2270,86.83
2022-01-02,3895,87.67
2022-01-02,4913,81.16
2022-01-02,5183,83.87
2022-01-02,9999,0
2022-01-03,2226,86.28
2022-01-03,2227,84.72
2022-01-03,2230,88.33
2022-01-03,2233,80.28
2022-01-03,2234,80.34
2022-01-03,2235,85.66
2022-01-03,2236,89.5
2022-01-03,2237,85.11
2022-01-03,2238,83.61
2022-01-03,2240,83.01
2022-01-03,2241,91.29
2022-01-03,2242,80.82
2022-01-03,2243,92.52
2022-01-03,2244,89.46
2022-01-03,2246,85.48
2022-01-03,2247,84.36
2022-01-03,2249,93.09
2022-01-03,2251,91.08
2022-01-03,2253,87.08
2022-01-03,2255,86.02
2022-01-03,2256,85.5
2022-01-03,2257,81.64
2022-01-03,2258,86.24
2022-01-03,2260,85.04
2022-01-03,2261,86.76
2022-01-03,2262,87.08
2022-01-03,2263,83.77
2022-01-03,2265,86.86
2022-01-03,2266,87.18
2022-01-03,2268,84.59
2022-01-03,2270,86.91
2022-01-03,3895,87.71
2022-01-03,4913,81.17
2022-01-03,5183,83.88
2022-01-03,9999,0
2022-01-04,2226,86.32
2022-01-04,2227,84.73
2022-01-04,2230,88.39
2022-01-04,2233,80.34
2022-01-04,2234,80.38
2022-01-04,2235,85.73
2022-01-04,2236,89.5
2022-01-04,2237,85.19
2022-01-04,2238,83.62
2022-01-04,2240,83.15
2022-01-04,2241,91.38
2022-01-04,2242,80.89
2022-01-04,2243,92.55
2022-01-04,2244,89.52
2022-01-04,2246,85.53
2022-01-04,2247,84.39
2022-01-04,2249,93.1
2022-01-04,2251,91.14
2022-01-04,2253,87.11
2022-01-04,2255,86.06
2022-01-04,2256,85.59
2022-01-04,2257,81.83
2022-01-04,2258,86.26
2022-01-04,2260,85.08
2022-01-04,2261,86.78
2022-01-04,2262,87.09
2022-01-04,2263,83.78
2022-01-04,2265,86.89
2022-01-04,2266,87.22
2022-01-04,2268,84.64
2022-01-04,2270,87.01
2022-01-04,3895,87.75
2022-01-04,4913,81.24
2022-01-04,5183,83.95
2022-01-04,9999,0
2022-01-05,2226,86.37
2022-01-05,2227,84.83
2022-01-05,2230,88.5
2022-01-05,2233,80.38
2022-01-05,2234,80.45
2022-01-05,2235,85.73
2022-01-05,2236,89.53
2022-01-05,2237,85.28
2022-01-05,2238,83.75
2022-01-05,2240,83.24
2022-01-05,2241,91.45
2022-01-05,2242,80.96
2022-01-05,2243,92.59
2022-01-05,2244,89.61
2022-01-05,2246,85.58
2022-01-05,2247,84.43
2022-01-05,2249,93.18
2022-01-05,2251,91.2
2022-01-05,2253,87.2
2022-01-05,2255,86.09
2022-01-05,2256,85.67
2022-01-05,2257,81.87
2022-01-05,2258,86.29
2022-01-05,2260,85.12
2022-01-05,2261,86.86
2022-01-05,2262,87.16
2022-01-05,2263,83.8
2022-01-05,2265,86.96
2022-01-05,2266,87.3
2022-01-05,2268,84.72
2022-01-05,2270,87.09
2022-01-05,3895,87.81
2022-01-05,4913,81.29
2022-01-05,5183,84.02
2022-01-05,9999,0
2022-01-06,2226,86.44
2022-01-06,2227,84.91
2022-01-06,2230,88.6
2022-01-06,2233,80.44
2022-01-06,2234,80.51
2022-01-06,2235,85.74
2022-01-06,2236,89.56
2022-01-06,2237,85.37
2022-01-06,2238,83.8
2022-01-06,2240,83.27
2022-01-06,2241,91.52
2022-01-06,2242,81.04
2022-01-06,2243,92.64
2022-01-06,2244,89.7
2022-01-06,2246,85.63
2022-01-06,2247,84.47
2022-01-06,2249,93.31
2022-01-06,2251,91.27
2022-01-06,2253,87.27
2022-01-06,2255,86.12
2022-01-06,2256,85.8
2022-01-06,2257,81.94
2022-01-06,2258,86.36
2022-01-06,2260,85.18
2022-01-06,2261,86.92
2022-01-06,2262,87.22
2022-01-06,2263,83.94
2022-01-06,2265,87.06
2022-01-06,2266,87.36
2022-01-06,2268,84.8
2022-01-06,2270,87.15
2022-01-06,3895,87.87
2022-01-06,4913,81.38
2022-01-06,5183,84.11
2022-01-06,9999,0
2022-01-07,2226,86.6
2022-01-07,2227,84.98
2022-01-07,2230,88.7
2022-01-07,2233,80.51
2022-01-07,2234,80.53
2022-01-07,2235,85.78
2022-01-07,2236,89.6
2022-01-07,2237,85.47
2022-01-07,2238,83.93
2022-01-07,2240,83.29
2022-01-07,2241,91.6
2022-01-07,2242,81.13
2022-01-07,2243,92.74
2022-01-07,2244,89.79
2022-01-07,2246,85.74
2022-01-07,2247,84.31
2022-01-07,2249,93.39
2022-01-07,2251,91.34
2022-01-07,2253,87.33
2022-01-07,2255,86.14
2022-01-07,2256,85.9
2022-01-07,2257,82.0
2022-01-07,2258,86.43
2022-01-07,2260,85.23
2022-01-07,2261,87.05
2022-01-07,2262,87.32
2022-01-07,2263,84.04
2022-01-07,2265,87.14
2022-01-07,2266,87.46
2022-01-07,2268,84.88
2022-01-07,2270,87.23
2022-01-07,3895,87.94
2022-01-07,4913,81.46
2022-01-07,5183,84.21
2022-01-07,9999,0
2022-01-08,2226,86.64
2022-01-08,2227,85.05
2022-01-08,2230,88.83
2022-01-08,2233,80.61
2022-01-08,2234,80.67
2022-01-08,2235,85.81
2022-01-08,2236,89.64
2022-01-08,2237,85.58
2022-01-08,2238,83.97
2022-01-08,2240,83.37
2022-01-08,2241,91.67
2022-01-08,2242,81.17
2022-01-08,2243,92.79
2022-01-08,2244,89.88
2022-01-08,2246,85.84
2022-01-08,2247,84.4
2022-01-08,2249,93.51
2022-01-08,2251,91.41
2022-01-08,2253,87.41
2022-01-08,2255,86.2
2022-01-08,2256,86.02
2022-01-08,2257,82.05
2022-01-08,2258,86.48
2022-01-08,2260,85.27
2022-01-08,2261,87.13
2022-01-08,2262,87.36
2022-01-08,2263,84.13
2022-01-08,2265,87.22
2022-01-08,2266,87.54
2022-01-08,2268,84.99
2022-01-08,2270,87.3
2022-01-08,3895,88.02
2022-01-08,4913,81.55
2022-01-08,5183,84.3
2022-01-08,9999,0
2022-01-09,2226,86.65
2022-01-09,2227,85.06
2022-01-09,2230,88.88
2022-01-09,2233,80.63
2022-01-09,2234,80.68
2022-01-09,2235,85.87
2022-01-09,2236,89.78
2022-01-09,2237,85.69
2022-01-09,2238,84.23
2022-01-09,2240,83.44
2022-01-09,2241,91.72
2022-01-09,2242,81.24
2022-01-09,2243,92.82
2022-01-09,2244,89.98
2022-01-09,2246,85.87
2022-01-09,2247,84.47
2022-01-09,2249,93.63
2022-01-09,2251,91.48
2022-01-09,2253,87.51
2022-01-09,2255,86.34
2022-01-09,2256,86.09
2022-01-09,2257,82.23
2022-01-09,2258,86.52
2022-01-09,2260,85.29
2022-01-09,2261,87.21
2022-01-09,2262,87.37
2022-01-09,2263,84.13
2022-01-09,2265,87.33
2022-01-09,2266,87.58
2022-01-09,2268,85.05
2022-01-09,2270,87.38
2022-01-09,3895,88.1
2022-01-09,4913,81.57
2022-01-09,5183,84.37
2022-01-09,9999,0
2022-01-10,2226,86.66
2022-01-10,2227,85.07
2022-01-10,2230,88.93
2022-01-10,2233,80.63
2022-01-10,2234,80.69
2022-01-10,2235,85.87
2022-01-10,2236,89.78
2022-01-10,2237,85.78
2022-01-10,2238,84.24
2022-01-10,2240,83.44
2022-01-10,2241,91.76
2022-01-10,2242,81.25
2022-01-10,2243,92.9
2022-01-10,2244,90.04
2022-01-10,2246,85.91
2022-01-10,2247,84.48
2022-01-10,2249,93.63
2022-01-10,2251,91.52
2022-01-10,2253,87.57
2022-01-10,2255,86.38
2022-01-10,2256,86.18
2022-01-10,2257,82.35
2022-01-10,2258,86.54
2022-01-10,2260,85.31
2022-01-10,2261,87.21
2022-01-10,2262,87.38
2022-01-10,2263,84.14
2022-01-10,2265,87.42
2022-01-10,2266,87.61
2022-01-10,2268,85.1
2022-01-10,2270,87.44
2022-01-10,3895,88.14
2022-01-10,4913,81.58
2022-01-10,5183,84.38
2022-01-10,9999,0
2022-01-11,2226,86.7
2022-01-11,2227,85.15
2022-01-11,2230,89.05
2022-01-11,2233,80.71
2022-01-11,2234,80.73
2022-01-11,2235,85.83
2022-01-11,2236,89.79
2022-01-11,2237,85.88
2022-01-11,2238,84.34
2022-01-11,2240,83.5
2022-01-11,2241,91.85
2022-01-11,2242,81.41
2022-01-11,2243,92.95
2022-01-11,2244,90.13
2022-01-11,2246,85.97
2022-01-11,2247,84.52
2022-01-11,2249,93.73
2022-01-11,2251,91.58
2022-01-11,2253,87.6
2022-01-11,2255,86.43
2022-01-11,2256,86.24
2022-01-11,2257,82.4
2022-01-11,2258,86.61
2022-01-11,2260,85.34
2022-01-11,2261,87.25
2022-01-11,2262,87.43
2022-01-11,2263,84.24
2022-01-11,2265,87.47
2022-01-11,2266,87.7
2022-01-11,2268,85.16
2022-01-11,2270,87.51
2022-01-11,3895,88.18
2022-01-11,4913,81.65
2022-01-11,5183,84.39
2022-01-11,9999,0
2022-01-12,2226,86.77
2022-01-12,2227,85.24
2022-01-12,2230,89.16
2022-01-12,2233,80.8
2022-01-12,2234,80.81
2022-01-12,2235,85.86
2022-01-12,2236,89.83
2022-01-12,2237,86.01
2022-01-12,2238,84.43
2022-01-12,2240,83.55
2022-01-12,2241,91.92
2022-01-12,2242,81.49
2022-01-12,2243,93.0
2022-01-12,2244,90.21
2022-01-12,2246,85.98
2022-01-12,2247,84.54
2022-01-12,2249,93.92
2022-01-12,2251,91.65
2022-01-12,2253,87.67
2022-01-12,2255,86.45
2022-01-12,2256,86.34
2022-01-12,2257,82.43
2022-01-12,2258,86.7
2022-01-12,2260,85.38
2022-01-12,2261,87.34
2022-01-12,2262,87.5
2022-01-12,2263,84.31
2022-01-12,2265,87.54
2022-01-12,2266,87.78
2022-01-12,2268,85.27
2022-01-12,2270,87.59
2022-01-12,3895,88.26
2022-01-12,4913,81.75
2022-01-12,5183,84.5
2022-01-12,9999,0
2022-01-13,2226,86.91
2022-01-13,2227,85.37
2022-01-13,2230,89.31
2022-01-13,2233,80.89
2022-01-13,2234,80.84
2022-01-13,2235,85.88
2022-01-13,2236,89.88
2022-01-13,2237,86.1
2022-01-13,2238,84.48
2022-01-13,2240,83.63
2022-01-13,2241,92.0
2022-01-13,2242,81.59
2022-01-13,2243,93.07
2022-01-13,2244,90.29
2022-01-13,2246,86.08
2022-01-13,2247,84.62
2022-01-13,2249,94.12
2022-01-13,2251,91.72
2022-01-13,2253,87.74
2022-01-13,2255,86.48
2022-01-13,2256,86.44
2022-01-13,2257,82.54
2022-01-13,2258,86.79
2022-01-13,2260,85.43
2022-01-13,2261,87.41
2022-01-13,2262,87.58
2022-01-13,2263,84.41
2022-01-13,2265,87.63
2022-01-13,2266,87.87
2022-01-13,2268,85.37
2022-01-13,2270,87.67
2022-01-13,3895,88.34
2022-01-13,4913,81.82
2022-01-13,5183,84.62
2022-01-13,9999,0
2022-01-14,2226,87.03
2022-01-14,2227,85.48
2022-01-14,2230,89.47
2022-01-14,2233,80.98
2022-01-14,2234,80.94
2022-01-14,2235,85.93
2022-01-14,2236,89.92
2022-01-14,2237,86.22
2022-01-14,2238,84.56
2022-01-14,2240,83.7
2022-01-14,2241,92.05
2022-01-14,2242,81.67
2022-01-14,2243,93.19
2022-01-14,2244,90.37
2022-01-14,2246,86.19
2022-01-14,2247,84.77
2022-01-14,2249,94.35
2022-01-14,2251,91.81
2022-01-14,2253,87.82
2022-01-14,2255,86.53
2022-01-14,2256,86.51
2022-01-14,2257,82.68
2022-01-14,2258,86.87
2022-01-14,2260,85.49
2022-01-14,2261,87.54
2022-01-14,2262,87.68
2022-01-14,2263,84.54
2022-01-14,2265,87.72
2022-01-14,2266,87.97
2022-01-14,2268,85.5
2022-01-14,2270,87.76
2022-01-14,3895,88.44
2022-01-14,4913,81.93
2022-01-14,5183,84.75
2022-01-14,9999,0
2022-01-15,2226,87.16
2022-01-15,2227,85.61
2022-01-15,2230,89.62
2022-01-15,2233,81.06
2022-01-15,2234,81.03
2022-01-15,2235,85.92
2022-01-15,2236,89.97
2022-01-15,2237,86.36
2022-01-15,2238,84.63
2022-01-15,2240,83.76
2022-01-15,2241,92.16
2022-01-15,2242,81.75
2022-01-15,2243,93.23
2022-01-15,2244,90.46
2022-01-15,2246,86.26
2022-01-15,2247,84.87
2022-01-15,2249,94.55
2022-01-15,2251,91.89
2022-01-15,2253,87.91
2022-01-15,2255,86.55
2022-01-15,2256,86.7
2022-01-15,2257,82.73
2022-01-15,2258,86.97
2022-01-15,2260,85.56
2022-01-15,2261,87.6
2022-01-15,2262,87.76
2022-01-15,2263,84.58
2022-01-15,2265,87.84
2022-01-15,2266,88.07
2022-01-15,2268,85.64
2022-01-15,2270,87.85
2022-01-15,3895,88.52
2022-01-15,4913,82.01
2022-01-15,5183,84.86
2022-01-15,9999,0
2022-01-16,2226,87.19
2022-01-16,2227,85.69
2022-01-16,2230,89.73
2022-01-16,2233,81.08
2022-01-16,2234,81.05
2022-01-16,2235,85.96
2022-01-16,2236,90.03
2022-01-16,2237,86.49
2022-01-16,2238,84.68
2022-01-16,2240,83.81
2022-01-16,2241,92.23
2022-01-16,2242,81.87
2022-01-16,2243,93.26
2022-01-16,2244,90.56
2022-01-16,2246,86.32
2022-01-16,2247,84.91
2022-01-16,2249,94.71
2022-01-16,2251,91.97
2022-01-16,2253,88.02
2022-01-16,2255,86.57
2022-01-16,2256,86.79
2022-01-16,2257,82.8
2022-01-16,2258,87.03
2022-01-16,2260,85.59
2022-01-16,2261,87.66
2022-01-16,2262,87.79
2022-01-16,2263,84.58
2022-01-16,2265,87.96
2022-01-16,2266,88.13
2022-01-16,2268,85.72
2022-01-16,2270,87.94
2022-01-16,3895,88.6
2022-01-16,4913,82.04
2022-01-16,5183,84.97
2022-01-16,9999,0
2022-01-17,2226,87.2
2022-01-17,2227,85.69
2022-01-17,2230,89.85
2022-01-17,2233,81.08
2022-01-17,2234,81.06
2022-01-17,2235,85.97
2022-01-17,2236,90.04
2022-01-17,2237,86.57
2022-01-17,2238,84.69
2022-01-17,2240,83.82
2022-01-17,2241,92.28
2022-01-17,2242,81.87
2022-01-17,2243,93.31
2022-01-17,2244,90.62
2022-01-17,2246,86.36
2022-01-17,2247,84.94
2022-01-17,2249,94.71
2022-01-17,2251,92.01
2022-01-17,2253,88.11
2022-01-17,2255,86.57
2022-01-17,2256,86.82
2022-01-17,2257,82.82
2022-01-17,2258,87.05
2022-01-17,2260,85.62
2022-01-17,2261,87.66
2022-01-17,2262,87.79
2022-01-17,2263,84.59
2022-01-17,2265,88.06
2022-01-17,2266,88.14
2022-01-17,2268,85.79
2022-01-17,2270,88.0
2022-01-17,3895,88.64
2022-01-17,4913,82.05
2022-01-17,5183,85.0
2022-01-17,9999,0
2022-01-18,2226,87.26
2022-01-18,2227,85.74
2022-01-18,2230,89.85
2022-01-18,2233,81.13
2022-01-18,2234,81.07
2022-01-18,2235,85.98
2022-01-18,2236,90.05
2022-01-18,2237,86.63
2022-01-18,2238,84.69
2022-01-18,2240,83.86
2022-01-18,2241,92.29
2022-01-18,2242,81.94
2022-01-18,2243,93.31
2022-01-18,2244,90.68
2022-01-18,2246,86.31
2022-01-18,2247,84.98
2022-01-18,2249,94.84
2022-01-18,2251,92.03
2022-01-18,2253,88.13
2022-01-18,2255,86.58
2022-01-18,2256,86.87
2022-01-18,2257,82.89
2022-01-18,2258,87.07
2022-01-18,2260,85.64
2022-01-18,2261,87.7
2022-01-18,2262,87.85
2022-01-18,2263,84.76
2022-01-18,2265,88.08
2022-01-18,2266,88.17
2022-01-18,2268,85.86
2022-01-18,2270,88.02
2022-01-18,3895,88.65
2022-01-18,4913,82.1
2022-01-18,5183,84.99
2022-01-18,9999,0
2022-01-19,2226,87.38
2022-01-19,2227,85.83
2022-01-19,2230,89.91
2022-01-19,2233,81.19
2022-01-19,2234,81.08
2022-01-19,2235,86.02
2022-01-19,2236,90.1
2022-01-19,2237,86.69
2022-01-19,2238,84.74
2022-01-19,2240,83.91
2022-01-19,2241,92.32
2022-01-19,2242,82.03
2022-01-19,2243,93.36
2022-01-19,2244,90.73
2022-01-19,2246,86.32
2022-01-19,2247,85.06
2022-01-19,2249,94.96
2022-01-19,2251,92.08
2022-01-19,2253,88.18
2022-01-19,2255,86.61
2022-01-19,2256,86.96
2022-01-19,2257,82.93
2022-01-19,2258,87.15
2022-01-19,2260,85.69
2022-01-19,2261,87.79
2022-01-19,2262,87.93
2022-01-19,2263,84.87
2022-01-19,2265,88.13
2022-01-19,2266,88.21
2022-01-19,2268,85.93
2022-01-19,2270,88.07
2022-01-19,3895,88.71
2022-01-19,4913,82.23
2022-01-19,5183,85.03
2022-01-19,9999,0
2022-01-20,2226,87.42
2022-01-20,2227,85.92
2022-01-20,2230,89.97
2022-01-20,2233,81.23
2022-01-20,2234,81.1
2022-01-20,2235,86.06
2022-01-20,2236,90.13
2022-01-20,2237,86.74
2022-01-20,2238,84.81
2022-01-20,2240,83.94
2022-01-20,2241,92.39
2022-01-20,2242,82.09
2022-01-20,2243,93.42
2022-01-20,2244,90.77
2022-01-20,2246,86.37
2022-01-20,2247,85.11
2022-01-20,2249,95.02
2022-01-20,2251,92.13
2022-01-20,2253,88.25
2022-01-20,2255,86.64
2022-01-20,2256,87.01
2022-01-20,2257,83.02
2022-01-20,2258,87.21
2022-01-20,2260,85.77
2022-01-20,2261,87.86
2022-01-20,2262,88.0
2022-01-20,2263,84.95
2022-01-20,2265,88.22
2022-01-20,2266,88.28
2022-01-20,2268,86.09
2022-01-20,2270,88.16
2022-01-20,3895,88.76
2022-01-20,4913,82.37
2022-01-20,5183,85.1
2022-01-20,9999,0
2022-01-21,2226,87.52
2022-01-21,2227,86.01
2022-01-21,2230,90.02
2022-01-21,2233,81.25
2022-01-21,2234,81.13
2022-01-21,2235,86.14
2022-01-21,2236,90.19
2022-01-21,2237,86.79
2022-01-21,2238,84.91
2022-01-21,2240,83.97
2022-01-21,2241,92.45
2022-01-21,2242,82.17
2022-01-21,2243,93.47
2022-01-21,2244,90.8
2022-01-21,2246,86.46
2022-01-21,2247,85.27
2022-01-21,2249,95.13
2022-01-21,2251,92.19
2022-01-21,2253,88.32
2022-01-21,2255,86.68
2022-01-21,2256,87.1
2022-01-21,2257,83.14
2022-01-21,2258,87.28
2022-01-21,2260,85.82
2022-01-21,2261,87.93
2022-01-21,2262,88.11
2022-01-21,2263,85.04
2022-01-21,2265,88.28
2022-01-21,2266,88.32
2022-01-21,2268,86.16
2022-01-21,2270,88.2
2022-01-21,3895,88.82
2022-01-21,4913,82.51
2022-01-21,5183,85.13
2022-01-21,9999,0
2022-01-22,2226,87.57
2022-01-22,2227,86.11
2022-01-22,2230,90.08
2022-01-22,2233,81.51
2022-01-22,2234,81.15
2022-01-22,2235,86.27
2022-01-22,2236,90.41
2022-01-22,2237,86.85
2022-01-22,2238,84.98
2022-01-22,2240,84.05
2022-01-22,2241,92.51
2022-01-22,2242,82.28
2022-01-22,2243,93.51
2022-01-22,2244,90.88
2022-01-22,2246,86.57
2022-01-22,2247,85.3
2022-01-22,2249,95.24
2022-01-22,2251,92.24
2022-01-22,2253,88.4
2022-01-22,2255,86.74
2022-01-22,2256,87.14
2022-01-22,2257,83.23
2022-01-22,2258,87.34
2022-01-22,2260,85.89
2022-01-22,2261,87.98
2022-01-22,2262,88.23
2022-01-22,2263,85.04
2022-01-22,2265,88.36
2022-01-22,2266,88.33
2022-01-22,2268,86.25
