Date,PHU_num,one_or_more_doses_cumulative
2022-01-30,2255,123325
2022-01-30,2256,70660
2022-01-30,2257,86116
2022-01-30,2258,179765
2022-01-30,2260,496198
2022-01-30,2261,173058
2022-01-30,2262,132867
2022-01-30,2263,27405
2022-01-30,2265,508744
2022-01-30,2266,261161
2022-01-30,2268,355734
2022-01-30,2270,1013205
2022-01-30,3895,2545910
2022-01-30,4913,171061
2022-01-30,5183,117511
2022-01-30,9999,0
2022-01-30,35,2163234380
2022-01-31,2226,99083
2022-01-31,2227,125177
2022-01-31,2230,606355
2022-01-31,2233,137068
2022-01-31,2234,92896
2022-01-31,2235,159424
2022-01-31,2236,526941
2022-01-31,2237,481349
2022-01-31,2238,140625
2022-01-31,2240,85709
2022-01-31,2241,185826
2022-01-31,2242,104658
2022-01-31,2243,161538
2022-01-31,2244,442605
2022-01-31,2246,400294
2022-01-31,2247,105968
2022-01-31,2249,73215
2022-01-31,2251,918469
2022-01-31,2253,1316927
2022-01-31,2255,123328
2022-01-31,2256,70671
2022-01-31,2257,86147
2022-01-31,2258,179806
2022-01-31,2260,496296
2022-01-31,2261,173056
2022-01-31,2262,132869
2022-01-31,2263,27405
2022-01-31,2265,508993
2022-01-31,2266,261166
2022-01-31,2268,355783
2022-01-31,2270,1013917
2022-01-31,3895,2546706
2022-01-31,4913,171055
2022-01-31,5183,117511
2022-01-31,9999,0
2022-01-31,35,2175663216
2022-02-01,2226,99106
2022-02-01,2227,125224
2022-02-01,2230,606578
2022-02-01,2233,137105
2022-02-01,2234,92921
2022-02-01,2235,159468
2022-02-01,2236,527129
2022-02-01,2237,481482
2022-02-01,2238,140661
2022-02-01,2240,85760
2022-02-01,2241,185868
2022-02-01,2242,104706
2022-02-01,2243,161580
2022-02-01,2244,442654
2022-02-01,2246,400484
2022-02-01,2247,106003
2022-02-01,2249,73211
2022-02-01,2251,918752
2022-02-01,2253,1317500
2022-02-01,2255,123384
2022-02-01,2256,70701
2022-02-01,2257,86175
2022-02-01,2258,179848
2022-02-01,2260,496528
2022-02-01,2261,173127
2022-02-01,2262,132946
2022-02-01,2263,27424
2022-02-01,2265,509106
2022-02-01,2266,261243
2022-02-01,2268,355992
2022-02-01,2270,1014262
2022-02-01,3895,2548060
2022-02-01,4913,171352
2022-02-01,5183,117528
2022-02-01,9999,0
2022-02-01,35,2188097084
2022-02-02,2226,99149
2022-02-02,2227,125276
2022-02-02,2230,606376
2022-02-02,2233,137233
2022-02-02,2234,92969
2022-02-02,2235,159509
2022-02-02,2236,527413
2022-02-02,2237,481744
2022-02-02,2238,140707
2022-02-02,2240,85815
2022-02-02,2241,185931
2022-02-02,2242,104744
2022-02-02,2243,161628
2022-02-02,2244,442855
2022-02-02,2246,400721
2022-02-02,2247,106052
2022-02-02,2249,73261
2022-02-02,2251,919104
2022-02-02,2253,1318290
2022-02-02,2255,123451
2022-02-02,2256,70717
2022-02-02,2257,86203
2022-02-02,2258,179950
2022-02-02,2260,496764
2022-02-02,2261,173235
2022-02-02,2262,133014
2022-02-02,2263,27436
2022-02-02,2265,509304
2022-02-02,2266,261286
2022-02-02,2268,356133
2022-02-02,2270,1014629
2022-02-02,3895,2550035
2022-02-02,4913,171371
2022-02-02,5183,117547
2022-02-02,9999,0
2022-02-02,35,2200536936
2022-02-03,2226,99234
2022-02-03,2227,125313
2022-02-03,2230,605497
2022-02-03,2233,137502
2022-02-03,2234,92980
2022-02-03,2235,159535
2022-02-03,2236,527698
2022-02-03,2237,481965
2022-02-03,2238,140761
2022-02-03,2240,85847
2022-02-03,2241,186007
2022-02-03,2242,104761
2022-02-03,2243,161710
2022-02-03,2244,443037
2022-02-03,2246,400944
2022-02-03,2247,106090
2022-02-03,2249,73285
2022-02-03,2251,919499
2022-02-03,2253,1318944
2022-02-03,2255,123565
2022-02-03,2256,70779
2022-02-03,2257,86215
2022-02-03,2258,180011
2022-02-03,2260,497072
2022-02-03,2261,173310
2022-02-03,2262,133098
2022-02-03,2263,27439
2022-02-03,2265,509527
2022-02-03,2266,261213
2022-02-03,2268,356287
2022-02-03,2270,1015149
2022-02-03,3895,2552376
2022-02-03,4913,171458
2022-02-03,5183,117485
2022-02-03,9999,0
2022-02-03,35,2212982529
2022-02-04,2226,99273
2022-02-04,2227,125361
2022-02-04,2230,604533
2022-02-04,2233,137540
2022-02-04,2234,92989
2022-02-04,2235,159567
2022-02-04,2236,527937
2022-02-04,2237,482073
2022-02-04,2238,140786
2022-02-04,2240,85873
2022-02-04,2241,186103
2022-02-04,2242,104784
2022-02-04,2243,161786
2022-02-04,2244,443206
2022-02-04,2246,401037
2022-02-04,2247,106121
2022-02-04,2249,73345
2022-02-04,2251,919913
2022-02-04,2253,1319597
2022-02-04,2255,123691
2022-02-04,2256,70805
2022-02-04,2257,86255
2022-02-04,2258,180043
2022-02-04,2260,497276
2022-02-04,2261,173396
2022-02-04,2262,133155
2022-02-04,2263,27451
2022-02-04,2265,509729
2022-02-04,2266,261304
2022-02-04,2268,356409
2022-02-04,2270,1015535
2022-02-04,3895,2554700
2022-02-04,4913,171532
2022-02-04,5183,117496
2022-02-04,9999,0
2022-02-04,35,2225433130
2022-02-05,2226,99363
2022-02-05,2227,125410
2022-02-05,2230,604234
2022-02-05,2233,137562
2022-02-05,2234,93003
2022-02-05,2235,159751
2022-02-05,2236,528171
2022-02-05,2237,482246
2022-02-05,2238,140856
2022-02-05,2240,85873
2022-02-05,2241,186217
2022-02-05,2242,104835
2022-02-05,2243,161818
2022-02-05,2244,443401
2022-02-05,2246,401208
2022-02-05,2247,106125
2022-02-05,2249,73363
2022-02-05,2251,920130
2022-02-05,2253,1320470
2022-02-05,2255,123850
2022-02-05,2256,70868
2022-02-05,2257,86277
2022-02-05,2258,180107
2022-02-05,2260,497458
2022-02-05,2261,173476
2022-02-05,2262,133211
2022-02-05,2263,27456
2022-02-05,2265,509922
2022-02-05,2266,261395
2022-02-05,2268,356598
2022-02-05,2270,1016004
2022-02-05,3895,2556697
2022-02-05,4913,171602
2022-02-05,5183,117519
2022-02-05,9999,0
2022-02-05,35,2237889606
2022-02-06,2226,99396
2022-02-06,2227,125432
2022-02-06,2230,603912
2022-02-06,2233,137583
2022-02-06,2234,93001
2022-02-06,2235,159808
2022-02-06,2236,528324
2022-02-06,2237,482391
2022-02-06,2238,140906
2022-02-06,2240,85910
2022-02-06,2241,186241
2022-02-06,2242,104841
2022-02-06,2243,161835
2022-02-06,2244,443550
2022-02-06,2246,401385
2022-02-06,2247,106135
2022-02-06,2249,73365
2022-02-06,2251,920412
2022-02-06,2253,1321249
2022-02-06,2255,123868
2022-02-06,2256,70868
2022-02-06,2257,86285
2022-02-06,2258,180186
2022-02-06,2260,497582
2022-02-06,2261,173518
2022-02-06,2262,133231
2022-02-06,2263,27455
2022-02-06,2265,510183
2022-02-06,2266,261501
2022-02-06,2268,356703
2022-02-06,2270,1016572
2022-02-06,3895,2558107
2022-02-06,4913,171673
2022-02-06,5183,117537
2022-02-06,9999,0
2022-02-06,35,2250350551
2022-02-07,2226,99398
2022-02-07,2227,125435
2022-02-07,2230,604045
2022-02-07,2233,137587
2022-02-07,2234,93010
2022-02-07,2235,159816
2022-02-07,2236,528355
2022-02-07,2237,482461
2022-02-07,2238,140909
2022-02-07,2240,85911
2022-02-07,2241,186250
2022-02-07,2242,104839
2022-02-07,2243,161844
2022-02-07,2244,443631
2022-02-07,2246,401453
2022-02-07,2247,106157
2022-02-07,2249,73367
2022-02-07,2251,920524
2022-02-07,2253,1321777
2022-02-07,2255,123872
2022-02-07,2256,70877
2022-02-07,2257,86285
2022-02-07,2258,180212
2022-02-07,2260,497651
2022-02-07,2261,173525
2022-02-07,2262,133233
2022-02-07,2263,27455
2022-02-07,2265,510294
2022-02-07,2266,261519
2022-02-07,2268,356747
2022-02-07,2270,1016776
2022-02-07,3895,2558613
2022-02-07,4913,171682
2022-02-07,5183,117541
2022-02-07,9999,0
2022-02-07,35,2262813602
2022-02-08,2226,99409
2022-02-08,2227,125479
2022-02-08,2230,603885
2022-02-08,2233,137616
2022-02-08,2234,93014
2022-02-08,2235,159918
2022-02-08,2236,528514
2022-02-08,2237,482602
2022-02-08,2238,141003
2022-02-08,2240,85933
2022-02-08,2241,186333
2022-02-08,2242,104871
2022-02-08,2243,161886
2022-02-08,2244,443792
2022-02-08,2246,401612
2022-02-08,2247,106207
2022-02-08,2249,73444
2022-02-08,2251,920789
2022-02-08,2253,1322149
2022-02-08,2255,123900
2022-02-08,2256,70895
2022-02-08,2257,86312
2022-02-08,2258,180240
2022-02-08,2260,497801
2022-02-08,2261,173569
2022-02-08,2262,133281
2022-02-08,2263,27468
2022-02-08,2265,510415
2022-02-08,2266,261610
2022-02-08,2268,356877
2022-02-08,2270,1017109
2022-02-08,3895,2559735
2022-02-08,4913,171754
2022-02-08,5183,117548
2022-02-08,9999,0
2022-02-08,35,2275280572
2022-02-09,2226,99466
2022-02-09,2227,125547
2022-02-09,2230,603957
2022-02-09,2233,137629
2022-02-09,2234,93030
2022-02-09,2235,159944
2022-02-09,2236,528797
2022-02-09,2237,482776
2022-02-09,2238,141059
2022-02-09,2240,85947
2022-02-09,2241,186376
2022-02-09,2242,104907
2022-02-09,2243,161901
2022-02-09,2244,443898
2022-02-09,2246,401706
2022-02-09,2247,106262
2022-02-09,2249,73567
2022-02-09,2251,921017
2022-02-09,2253,1322704
2022-02-09,2255,124017
2022-02-09,2256,70904
2022-02-09,2257,86327
2022-02-09,2258,180295
2022-02-09,2260,497949
2022-02-09,2261,173633
2022-02-09,2262,133354
2022-02-09,2263,27474
2022-02-09,2265,510506
2022-02-09,2266,261703
2022-02-09,2268,357025
2022-02-09,2270,1017406
2022-02-09,3895,2560680
2022-02-09,4913,171793
2022-02-09,5183,117571
2022-02-09,9999,0
2022-02-09,35,2287751699
2022-02-10,2226,99528
2022-02-10,2227,125592
2022-02-10,2230,604166
2022-02-10,2233,137642
2022-02-10,2234,93047
2022-02-10,2235,159958
2022-02-10,2236,529076
2022-02-10,2237,482989
2022-02-10,2238,141092
2022-02-10,2240,86015
2022-02-10,2241,186445
2022-02-10,2242,104885
2022-02-10,2243,161979
2022-02-10,2244,444095
2022-02-10,2246,401873
2022-02-10,2247,106284
2022-02-10,2249,73676
2022-02-10,2251,921300
2022-02-10,2253,1323320
2022-02-10,2255,124074
2022-02-10,2256,70927
2022-02-10,2257,86348
2022-02-10,2258,180348
2022-02-10,2260,498059
2022-02-10,2261,173716
2022-02-10,2262,133458
2022-02-10,2263,27478
2022-02-10,2265,510716
2022-02-10,2266,261775
2022-02-10,2268,357150
2022-02-10,2270,1017836
2022-02-10,3895,2561972
2022-02-10,4913,171821
2022-02-10,5183,117616
2022-02-10,9999,0
2022-02-10,35,2300227955
2022-02-11,2226,99553
2022-02-11,2227,125634
2022-02-11,2230,604698
2022-02-11,2233,137645
2022-02-11,2234,93072
2022-02-11,2235,159962
2022-02-11,2236,529272
2022-02-11,2237,483206
2022-02-11,2238,141132
2022-02-11,2240,86044
2022-02-11,2241,186503
2022-02-11,2242,104901
2022-02-11,2243,162073
2022-02-11,2244,444261
2022-02-11,2246,401932
2022-02-11,2247,106309
2022-02-11,2249,73699
2022-02-11,2251,921493
2022-02-11,2253,1323992
2022-02-11,2255,124106
2022-02-11,2256,70965
2022-02-11,2257,86381
2022-02-11,2258,180389
2022-02-11,2260,498151
2022-02-11,2261,173802
2022-02-11,2262,133520
2022-02-11,2263,27488
2022-02-11,2265,510987
2022-02-11,2266,261850
2022-02-11,2268,357375
2022-02-11,2270,1018127
2022-02-11,3895,2563143
2022-02-11,4913,171869
2022-02-11,5183,117642
2022-02-11,9999,0
2022-02-11,35,2312709131
2022-02-12,2226,99589
2022-02-12,2227,125709
2022-02-12,2230,605028
2022-02-12,2233,137662
2022-02-12,2234,93116
2022-02-12,2235,160008
2022-02-12,2236,529515
2022-02-12,2237,483430
2022-02-12,2238,141177
2022-02-12,2240,86045
2022-02-12,2241,186596
2022-02-12,2242,104962
2022-02-12,2243,162099
2022-02-12,2244,444418
2022-02-12,2246,402030
2022-02-12,2247,106330
2022-02-12,2249,73770
2022-02-12,2251,921729
2022-02-12,2253,1324713
2022-02-12,2255,124143
2022-02-12,2256,70982
2022-02-12,2257,86386
2022-02-12,2258,180421
2022-02-12,2260,498236
2022-02-12,2261,173856
2022-02-12,2262,133607
2022-02-12,2263,27487
2022-02-12,2265,511224
2022-02-12,2266,261916
2022-02-12,2268,357556
2022-02-12,2270,1018458
2022-02-12,3895,2564329
2022-02-12,4913,171919
2022-02-12,5183,117672
2022-02-12,9999,0
2022-02-12,35,2325195249
2022-02-13,2226,99601
2022-02-13,2227,125737
2022-02-13,2230,605249
2022-02-13,2233,137664
2022-02-13,2234,93126
2022-02-13,2235,160022
2022-02-13,2236,529641
2022-02-13,2237,483537
2022-02-13,2238,141184
2022-02-13,2240,86066
2022-02-13,2241,186627
2022-02-13,2242,104991
2022-02-13,2243,162126
2022-02-13,2244,444575
2022-02-13,2246,402138
2022-02-13,2247,106343
2022-02-13,2249,73772
2022-02-13,2251,921842
2022-02-13,2253,1325359
2022-02-13,2255,124149
2022-02-13,2256,70990
2022-02-13,2257,86403
2022-02-13,2258,180500
2022-02-13,2260,498303
2022-02-13,2261,173891
2022-02-13,2262,133613
2022-02-13,2263,27487
2022-02-13,2265,511386
2022-02-13,2266,261957
2022-02-13,2268,357634
2022-02-13,2270,1018710
2022-02-13,3895,2565208
2022-02-13,4913,171935
2022-02-13,5183,117684
2022-02-13,9999,0
2022-02-13,35,2337684699
2022-02-14,2226,99647
2022-02-14,2227,125783
2022-02-14,2230,605590
2022-02-14,2233,137706
2022-02-14,2234,93148
2022-02-14,2235,160058
2022-02-14,2236,529910
2022-02-14,2237,483804
2022-02-14,2238,141249
2022-02-14,2240,86082
2022-02-14,2241,186746
2022-02-14,2242,105023
2022-02-14,2243,162219
2022-02-14,2244,444811
2022-02-14,2246,402312
2022-02-14,2247,106385
2022-02-14,2249,73805
2022-02-14,2251,922606
2022-02-14,2253,1326136
2022-02-14,2255,124216
2022-02-14,2256,71020
2022-02-14,2257,86428
2022-02-14,2258,180590
2022-02-14,2260,498510
2022-02-14,2261,173953
2022-02-14,2262,133672
2022-02-14,2263,27495
2022-02-14,2265,511706
2022-02-14,2266,262117
2022-02-14,2268,357769
2022-02-14,2270,1019403
2022-02-14,3895,2567426
2022-02-14,4913,172012
2022-02-14,5183,117725
2022-02-14,9999,0
2022-02-14,35,2350181761
2022-02-15,2226,99659
2022-02-15,2227,125803
2022-02-15,2230,605671
2022-02-15,2233,137720
2022-02-15,2234,93162
2022-02-15,2235,160106
2022-02-15,2236,530056
2022-02-15,2237,483939
2022-02-15,2238,141258
2022-02-15,2240,86092
2022-02-15,2241,186778
2022-02-15,2242,105047
2022-02-15,2243,162255
2022-02-15,2244,444959
2022-02-15,2246,402386
2022-02-15,2247,106401
2022-02-15,2249,73814
2022-02-15,2251,922804
2022-02-15,2253,1326579
2022-02-15,2255,124238
2022-02-15,2256,71029
2022-02-15,2257,86440
2022-02-15,2258,180608
2022-02-15,2260,498580
2022-02-15,2261,173978
2022-02-15,2262,133733
2022-02-15,2263,27501
2022-02-15,2265,511837
2022-02-15,2266,262177
2022-02-15,2268,357944
2022-02-15,2270,1019551
2022-02-15,3895,2568286
2022-02-15,4913,172036
2022-02-15,5183,117737
2022-02-15,9999,0
2022-02-15,35,2362681925
2022-02-16,2226,99673
2022-02-16,2227,125827
2022-02-16,2230,605817
2022-02-16,2233,137733
2022-02-16,2234,93173
2022-02-16,2235,160145
2022-02-16,2236,530240
2022-02-16,2237,484067
2022-02-16,2238,141282
2022-02-16,2240,86102
2022-02-16,2241,186819
2022-02-16,2242,105058
2022-02-16,2243,162285
2022-02-16,2244,445092
2022-02-16,2246,402441
2022-02-16,2247,106422
2022-02-16,2249,73835
2022-02-16,2251,922996
2022-02-16,2253,1327082
2022-02-16,2255,124281
2022-02-16,2256,71048
2022-02-16,2257,86453
2022-02-16,2258,180642
2022-02-16,2260,498657
2022-02-16,2261,174028
2022-02-16,2262,133770
2022-02-16,2263,27503
2022-02-16,2265,511945
2022-02-16,2266,262241
2022-02-16,2268,358042
2022-02-16,2270,1019767
2022-02-16,3895,2569299
2022-02-16,4913,172079
2022-02-16,5183,117746
2022-02-16,9999,0
2022-02-16,35,2375185515
2022-02-17,2226,99697
2022-02-17,2227,125842
2022-02-17,2230,605952
2022-02-17,2233,137742
2022-02-17,2234,93190
2022-02-17,2235,160166
2022-02-17,2236,530436
2022-02-17,2237,484223
2022-02-17,2238,141298
2022-02-17,2240,86126
2022-02-17,2241,186854
2022-02-17,2242,105068
2022-02-17,2243,162309
2022-02-17,2244,445234
2022-02-17,2246,402540
2022-02-17,2247,106443
2022-02-17,2249,73869
2022-02-17,2251,923176
2022-02-17,2253,1327570
2022-02-17,2255,124330
2022-02-17,2256,71070
2022-02-17,2257,86468
2022-02-17,2258,180664
2022-02-17,2260,498711
2022-02-17,2261,174099
2022-02-17,2262,133803
2022-02-17,2263,27499
2022-02-17,2265,512105
2022-02-17,2266,262286
2022-02-17,2268,358149
2022-02-17,2270,1019948
2022-02-17,3895,2570514
2022-02-17,4913,172113
2022-02-17,5183,117766
2022-02-17,9999,0
2022-02-17,35,2387692775
2022-02-18,2226,99707
2022-02-18,2227,125840
2022-02-18,2230,606051
2022-02-18,2233,137761
2022-02-18,2234,93207
2022-02-18,2235,160160
2022-02-18,2236,530588
2022-02-18,2237,484351
2022-02-18,2238,141325
2022-02-18,2240,86137
2022-02-18,2241,186898
2022-02-18,2242,105076
2022-02-18,2243,162323
2022-02-18,2244,445342
2022-02-18,2246,402624
2022-02-18,2247,106460
2022-02-18,2249,73895
2022-02-18,2251,923377
2022-02-18,2253,1328049
2022-02-18,2255,124343
2022-02-18,2256,71074
2022-02-18,2257,86469
2022-02-18,2258,180695
2022-02-18,2260,498781
2022-02-18,2261,174135
2022-02-18,2262,133846
2022-02-18,2263,27502
2022-02-18,2265,512244
2022-02-18,2266,262331
2022-02-18,2268,358226
2022-02-18,2270,1020134
2022-02-18,3895,2571569
2022-02-18,4913,172216
2022-02-18,5183,117777
2022-02-18,9999,0
2022-02-18,35,2400203288
2022-02-19,2226,99730
2022-02-19,2227,125855
2022-02-19,2230,606188
2022-02-19,2233,137759
2022-02-19,2234,93211
2022-02-19,2235,160140
2022-02-19,2236,530820
2022-02-19,2237,484463
2022-02-19,2238,141355
2022-02-19,2240,86150
2022-02-19,2241,186914
2022-02-19,2242,105099
2022-02-19,2243,162328
2022-02-19,2244,445463
2022-02-19,2246,402715
2022-02-19,2247,106462
2022-02-19,2249,73915
2022-02-19,2251,923532
2022-02-19,2253,1328636
2022-02-19,2255,124372
2022-02-19,2256,71097
2022-02-19,2257,86478
2022-02-19,2258,180713
2022-02-19,2260,498865
2022-02-19,2261,174193
2022-02-19,2262,133868
2022-02-19,2263,27505
2022-02-19,2265,512377
2022-02-19,2266,262357
2022-02-19,2268,358291
2022-02-19,2270,1020326
2022-02-19,3895,2572610
2022-02-19,4913,172257
2022-02-19,5183,117783
2022-02-19,9999,0
2022-02-19,35,2412717115
2022-02-20,2226,99746
2022-02-20,2227,125876
2022-02-20,2230,606290
2022-02-20,2233,137762
2022-02-20,2234,93213
2022-02-20,2235,160145
2022-02-20,2236,530975
2022-02-20,2237,484533
2022-02-20,2238,141358
2022-02-20,2240,86157
2022-02-20,2241,186938
2022-02-20,2242,105114
2022-02-20,2243,162333
2022-02-20,2244,445530
2022-02-20,2246,402769
2022-02-20,2247,106465
2022-02-20,2249,73927
2022-02-20,2251,923636
2022-02-20,2253,1329014
2022-02-20,2255,124376
2022-02-20,2256,71099
2022-02-20,2257,86479
2022-02-20,2258,180710
2022-02-20,2260,498898
2022-02-20,2261,174205
2022-02-20,2262,133873
2022-02-20,2263,27506
2022-02-20,2265,512424
2022-02-20,2266,262364
2022-02-20,2268,358344
2022-02-20,2270,1020508
2022-02-20,3895,2573162
2022-02-20,4913,172265
2022-02-20,5183,117788
2022-02-20,9999,0
2022-02-20,35,2425232897
2022-02-21,2226,99748
2022-02-21,2227,125877
2022-02-21,2230,606366
2022-02-21,2233,137761
2022-02-21,2234,93214
2022-02-21,2235,160161
2022-02-21,2236,531000
2022-02-21,2237,484582
2022-02-21,2238,141360
2022-02-21,2240,86157
2022-02-21,2241,186938
2022-02-21,2242,105114
2022-02-21,2243,162347
2022-02-21,2244,445568
2022-02-21,2246,402831
2022-02-21,2247,106468
2022-02-21,2249,73936
2022-02-21,2251,923705
2022-02-21,2253,1329264
2022-02-21,2255,124378
2022-02-21,2256,71101
2022-02-21,2257,86482
2022-02-21,2258,180717
2022-02-21,2260,498923
2022-02-21,2261,174208
2022-02-21,2262,133874
2022-02-21,2263,27505
2022-02-21,2265,512482
2022-02-21,2266,262378
2022-02-21,2268,358369
2022-02-21,2270,1020655
2022-02-21,3895,2573418
2022-02-21,4913,172265
2022-02-21,5183,117788
2022-02-21,9999,0
2022-02-21,35,2437749837
2022-02-22,2226,99747
2022-02-22,2227,125882
2022-02-22,2230,606431
2022-02-22,2233,137762
2022-02-22,2234,93215
2022-02-22,2235,160160
2022-02-22,2236,531005
2022-02-22,2237,484586
2022-02-22,2238,141364
2022-02-22,2240,86161
2022-02-22,2241,186953
2022-02-22,2242,105116
2022-02-22,2243,162354
2022-02-22,2244,445606
2022-02-22,2246,402881
2022-02-22,2247,106467
2022-02-22,2249,73935
2022-02-22,2251,923775
2022-02-22,2253,1329367
2022-02-22,2255,124378
2022-02-22,2256,71107
2022-02-22,2257,86482
2022-02-22,2258,180716
2022-02-22,2260,498949
2022-02-22,2261,174212
2022-02-22,2262,133880
2022-02-22,2263,27505
2022-02-22,2265,512515
2022-02-22,2266,262378
2022-02-22,2268,358396
2022-02-22,2270,1020697
2022-02-22,3895,2573543
2022-02-22,4913,172270
2022-02-22,5183,117788
2022-02-22,9999,0
2022-02-22,35,2450267420
2022-02-23,2226,99771
2022-02-23,2227,125898
2022-02-23,2230,606528
2022-02-23,2233,137772
2022-02-23,2234,93218
2022-02-23,2235,160164
2022-02-23,2236,531156
2022-02-23,2237,484755
2022-02-23,2238,141380
2022-02-23,2240,86173
2022-02-23,2241,186989
2022-02-23,2242,105132
2022-02-23,2243,162373
2022-02-23,2244,445713
2022-02-23,2246,402948
2022-02-23,2247,106468
2022-02-23,2249,73939
2022-02-23,2251,923934
2022-02-23,2253,1329693
2022-02-23,2255,124403
2022-02-23,2256,71117
2022-02-23,2257,86483
2022-02-23,2258,180736
2022-02-23,2260,499039
2022-02-23,2261,174229
2022-02-23,2262,133909
2022-02-23,2263,27505
2022-02-23,2265,512597
2022-02-23,2266,262419
2022-02-23,2268,358506
2022-02-23,2270,1020844
2022-02-23,3895,2574392
2022-02-23,4913,172291
2022-02-23,5183,117788
2022-02-23,9999,0
2022-02-23,35,2462787682
2022-02-24,2226,99784
2022-02-24,2227,125915
2022-02-24,2230,606665
2022-02-24,2233,137776
2022-02-24,2234,93232
2022-02-24,2235,160167
2022-02-24,2236,531300
2022-02-24,2237,484851
2022-02-24,2238,141388
2022-02-24,2240,86188
2022-02-24,2241,187019
2022-02-24,2242,105141
2022-02-24,2243,162405
2022-02-24,2244,445805
2022-02-24,2246,403051
2022-02-24,2247,106479
2022-02-24,2249,73968
2022-02-24,2251,924048
2022-02-24,2253,1330082
2022-02-24,2255,124466
2022-02-24,2256,71123
2022-02-24,2257,86495
2022-02-24,2258,180753
2022-02-24,2260,499117
2022-02-24,2261,174258
2022-02-24,2262,133954
2022-02-24,2263,27505
2022-02-24,2265,512746
2022-02-24,2266,262453
2022-02-24,2268,358604
2022-02-24,2270,1020983
2022-02-24,3895,2575245
2022-02-24,4913,172317
2022-02-24,5183,117817
2022-02-24,9999,0
2022-02-24,35,2475310782
2022-02-25,2226,99804
2022-02-25,2227,125929
2022-02-25,2230,606797
2022-02-25,2233,137780
2022-02-25,2234,93234
2022-02-25,2235,160194
2022-02-25,2236,531417
2022-02-25,2237,484994
2022-02-25,2238,141396
2022-02-25,2240,86198
2022-02-25,2241,187053
2022-02-25,2242,105146
2022-02-25,2243,162428
2022-02-25,2244,445871
2022-02-25,2246,403124
2022-02-25,2247,106500
2022-02-25,2249,73987
2022-02-25,2251,924145
2022-02-25,2253,1330473
2022-02-25,2255,124493
2022-02-25,2256,71134
2022-02-25,2257,86502
2022-02-25,2258,180781
2022-02-25,2260,499211
2022-02-25,2261,174303
2022-02-25,2262,133976
2022-02-25,2263,27508
2022-02-25,2265,512965
2022-02-25,2266,262522
2022-02-25,2268,358666
2022-02-25,2270,1021129
2022-02-25,3895,2575900
2022-02-25,4913,172336
2022-02-25,5183,117836
2022-02-25,9999,0
2022-02-25,35,2487836514
2022-02-26,2226,99817
2022-02-26,2227,125949
2022-02-26,2230,606935
2022-02-26,2233,137787
2022-02-26,2234,93245
2022-02-26,2235,160190
2022-02-26,2236,531533
2022-02-26,2237,485100
2022-02-26,2238,141419
2022-02-26,2240,86207
2022-02-26,2241,187093
2022-02-26,2242,105161
2022-02-26,2243,162436
2022-02-26,2244,445971
2022-02-26,2246,403198
2022-02-26,2247,106502
2022-02-26,2249,73993
2022-02-26,2251,924238
2022-02-26,2253,1330957
2022-02-26,2255,124522
2022-02-26,2256,71141
2022-02-26,2257,86508
2022-02-26,2258,180789
2022-02-26,2260,499291
2022-02-26,2261,174330
2022-02-26,2262,133988
2022-02-26,2263,27510
2022-02-26,2265,513165
2022-02-26,2266,262587
2022-02-26,2268,358758
2022-02-26,2270,1021268
2022-02-26,3895,2576483
2022-02-26,4913,172366
2022-02-26,5183,117843
2022-02-26,9999,0
2022-02-26,35,2500364794
2022-02-27,2226,99843
2022-02-27,2227,125959
2022-02-27,2230,607076
2022-02-27,2233,137787
2022-02-27,2234,93247
2022-02-27,2235,160191
2022-02-27,2236,531644
2022-02-27,2237,485150
2022-02-27,2238,141439
2022-02-27,2240,86213
2022-02-27,2241,187115
2022-02-27,2242,105190
2022-02-27,2243,162441
2022-02-27,2244,446016
2022-02-27,2246,403276
2022-02-27,2247,106503
2022-02-27,2249,73990
2022-02-27,2251,924326
2022-02-27,2253,1331254
2022-02-27,2255,124520
2022-02-27,2256,71143
2022-02-27,2257,86525
2022-02-27,2258,180794
2022-02-27,2260,499337
2022-02-27,2261,174337
2022-02-27,2262,133995
2022-02-27,2263,27510
2022-02-27,2265,513252
2022-02-27,2266,262600
2022-02-27,2268,358795
2022-02-27,2270,1021433
2022-02-27,3895,2576896
2022-02-27,4913,172387
2022-02-27,5183,117856
2022-02-27,9999,0
2022-02-27,35,2512894834
2022-02-28,2226,99844
2022-02-28,2227,125958
2022-02-28,2230,607160
2022-02-28,2233,137785
2022-02-28,2234,93248
2022-02-28,2235,160200
2022-02-28,2236,531663
2022-02-28,2237,485176
2022-02-28,2238,141442
2022-02-28,2240,86213
2022-02-28,2241,187131
2022-02-28,2242,105191
2022-02-28,2243,162453
2022-02-28,2244,446039
2022-02-28,2246,403299
2022-02-28,2247,106504
2022-02-28,2249,73990
2022-02-28,2251,924341
2022-02-28,2253,1331456
2022-02-28,2255,124521
2022-02-28,2256,71145
2022-02-28,2257,86527
2022-02-28,2258,180801
2022-02-28,2260,499349
2022-02-28,2261,174338
2022-02-28,2262,134003
2022-02-28,2263,27510
2022-02-28,2265,513311
2022-02-28,2266,262608
2022-02-28,2268,358818
2022-02-28,2270,1021628
2022-02-28,3895,2577024
2022-02-28,4913,172386
2022-02-28,5183,117857
2022-02-28,9999,0
2022-02-28,35,2525425753
2022-03-01,2226,99847
2022-03-01,2227,125978
2022-03-01,2230,607276
2022-03-01,2233,137793
2022-03-01,2234,93256
2022-03-01,2235,159882
2022-03-01,2236,531795
